,hour,dispatch,dual,offer,lmp,capacity
313_RTPV_4-2,2,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_8-2,2,0.000000,1015.731579,0.000000,-0.000000,0.000000
317_WIND_1-2,2,410.672475,2000.000000,0.000000,0.000000,786.300000
314_PV_1-2,2,0.000000,2000.000000,0.000000,0.000000,0.000000
309_WIND_1-2,2,147.200000,2000.000000,0.000000,-0.000000,147.200000
313_RTPV_10-2,2,0.000000,1015.731579,0.000000,-0.000000,0.000000
320_RTPV_2-2,2,0.000000,807.952903,0.000000,0.000000,0.000000
320_RTPV_3-2,2,0.000000,807.952903,0.000000,0.000000,0.000000
310_PV_1-2,2,0.000000,2000.000000,0.000000,-0.000000,0.000000
324_PV_3-2,2,0.000000,2000.000000,0.000000,0.000000,0.000000
320_RTPV_1-2,2,0.000000,807.952903,0.000000,0.000000,0.000000
313_RTPV_12-2,2,0.000000,1015.731579,0.000000,-0.000000,0.000000
314_PV_2-2,2,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_6-2,2,0.000000,1015.731579,0.000000,-0.000000,0.000000
303_WIND_1-2,2,497.015219,0.000000,0.000000,0.000000,722.300000
313_RTPV_1-2,2,0.000000,1015.731579,0.000000,-0.000000,0.000000
314_PV_3-2,2,0.000000,2000.000000,0.000000,0.000000,0.000000
314_PV_4-2,2,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_13-2,2,0.000000,1015.731579,0.000000,-0.000000,0.000000
308_RTPV_1-2,2,0.000000,0.000000,0.000000,-0.000000,0.000000
320_RTPV_4-2,2,0.000000,807.952903,0.000000,0.000000,0.000000
324_PV_1-2,2,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_5-2,2,0.000000,1015.731579,0.000000,-0.000000,0.000000
310_PV_2-2,2,0.000000,2000.000000,0.000000,-0.000000,0.000000
313_PV_1-2,2,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_9-2,2,0.000000,1015.731579,0.000000,-0.000000,0.000000
319_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-3,3,0.000000,1629.076667,0.000000,0.000000,0.000000
320_RTPV_5-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_2-3,3,0.000000,2000.000000,0.000000,0.000000,0.000000
320_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_3-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
320_RTPV_6-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_2-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_PV_2-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_11-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_7-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_4-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_8-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
317_WIND_1-3,3,339.822806,2000.000000,0.000000,0.000000,795.900000
314_PV_1-3,3,0.000000,2000.000000,0.000000,0.000000,0.000000
309_WIND_1-3,3,146.600000,2000.000000,0.000000,-0.000000,146.600000
313_RTPV_10-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
320_RTPV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_3-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_1-3,3,0.000000,2000.000000,0.000000,-0.000000,0.000000
324_PV_3-3,3,0.000000,2000.000000,0.000000,0.000000,0.000000
320_RTPV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_12-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
314_PV_2-3,3,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_6-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
303_WIND_1-3,3,506.253562,0.000000,0.000000,0.000000,813.500000
313_RTPV_1-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
314_PV_3-3,3,0.000000,2000.000000,0.000000,0.000000,0.000000
314_PV_4-3,3,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_13-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
308_RTPV_1-3,3,0.000000,0.000000,0.000000,-0.000000,0.000000
320_RTPV_4-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_1-3,3,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_5-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
310_PV_2-3,3,0.000000,2000.000000,0.000000,-0.000000,0.000000
313_PV_1-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_9-3,3,0.000000,1015.731579,0.000000,-0.000000,0.000000
319_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-4,4,0.000000,1629.076667,0.000000,0.000000,0.000000
320_RTPV_5-4,4,0.000000,369.102969,0.000000,0.000000,0.000000
324_PV_2-4,4,0.000000,2000.000000,0.000000,0.000000,0.000000
320_PV_1-4,4,0.000000,369.102969,0.000000,0.000000,0.000000
313_RTPV_3-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
320_RTPV_6-4,4,0.000000,369.102969,0.000000,0.000000,0.000000
313_RTPV_2-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_PV_2-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_11-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_7-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_4-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_8-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
317_WIND_1-4,4,295.368951,2000.000000,0.000000,0.000000,792.400000
314_PV_1-4,4,0.000000,1444.020949,0.000000,0.000000,0.000000
309_WIND_1-4,4,145.800000,2000.000000,0.000000,-0.000000,145.800000
313_RTPV_10-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
320_RTPV_2-4,4,0.000000,369.102969,0.000000,0.000000,0.000000
320_RTPV_3-4,4,0.000000,369.102969,0.000000,0.000000,0.000000
310_PV_1-4,4,0.000000,2000.000000,0.000000,-0.000000,0.000000
324_PV_3-4,4,0.000000,2000.000000,0.000000,0.000000,0.000000
320_RTPV_1-4,4,0.000000,369.102969,0.000000,0.000000,0.000000
313_RTPV_12-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
314_PV_2-4,4,0.000000,1444.020949,0.000000,0.000000,0.000000
313_RTPV_6-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
303_WIND_1-4,4,511.836427,0.000000,0.000000,0.000000,834.200000
313_RTPV_1-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
314_PV_3-4,4,0.000000,1444.020949,0.000000,0.000000,0.000000
314_PV_4-4,4,0.000000,1444.020949,0.000000,0.000000,0.000000
313_RTPV_13-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
308_RTPV_1-4,4,0.000000,2000.000000,0.000000,-0.000000,0.000000
320_RTPV_4-4,4,0.000000,369.102969,0.000000,0.000000,0.000000
324_PV_1-4,4,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_5-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
310_PV_2-4,4,0.000000,2000.000000,0.000000,-0.000000,0.000000
313_PV_1-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_9-4,4,0.000000,1015.731579,0.000000,-0.000000,0.000000
319_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-5,5,0.000000,1629.076667,0.000000,0.000000,0.000000
320_RTPV_5-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
324_PV_2-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
320_PV_1-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_3-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
320_RTPV_6-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_2-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_PV_2-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_11-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_7-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_4-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_8-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
317_WIND_1-5,5,298.841834,2000.000000,0.000000,0.000000,791.700000
314_PV_1-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
309_WIND_1-5,5,145.900000,2000.000000,0.000000,-0.000000,145.900000
313_RTPV_10-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
320_RTPV_2-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
320_RTPV_3-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
310_PV_1-5,5,0.000000,2000.000000,0.000000,-0.000000,0.000000
324_PV_3-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
320_RTPV_1-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_12-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
314_PV_2-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_6-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
303_WIND_1-5,5,511.419191,2000.000000,0.000000,0.000000,829.900000
313_RTPV_1-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
314_PV_3-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
314_PV_4-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_13-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
308_RTPV_1-5,5,0.000000,0.000000,0.000000,-0.000000,0.000000
320_RTPV_4-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
324_PV_1-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_5-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
310_PV_2-5,5,0.000000,2000.000000,0.000000,-0.000000,0.000000
313_PV_1-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_9-5,5,0.000000,1015.731579,0.000000,-0.000000,0.000000
319_PV_1-5,5,0.000000,2000.000000,0.000000,0.000000,0.000000
312_PV_1-6,6,0.000000,2000.000000,0.000000,0.000000,0.000000
320_RTPV_5-6,6,0.000000,334.015010,0.000000,0.000000,0.000000
324_PV_2-6,6,0.000000,2000.000000,0.000000,0.000000,0.000000
320_PV_1-6,6,0.000000,334.015010,0.000000,0.000000,0.000000
313_RTPV_3-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
320_RTPV_6-6,6,0.000000,334.015010,0.000000,0.000000,0.000000
313_RTPV_2-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_PV_2-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_11-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_7-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_4-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_8-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
317_WIND_1-6,6,319.679728,2000.000000,0.000000,0.000000,786.500000
314_PV_1-6,6,0.000000,1697.680539,0.000000,0.000000,0.000000
309_WIND_1-6,6,146.200000,2000.000000,0.000000,-0.000000,146.200000
313_RTPV_10-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
320_RTPV_2-6,6,0.000000,334.015010,0.000000,0.000000,0.000000
320_RTPV_3-6,6,0.000000,334.015010,0.000000,0.000000,0.000000
310_PV_1-6,6,0.000000,2000.000000,0.000000,-0.000000,0.000000
324_PV_3-6,6,0.000000,2000.000000,0.000000,0.000000,0.000000
320_RTPV_1-6,6,0.000000,334.015010,0.000000,0.000000,0.000000
313_RTPV_12-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
314_PV_2-6,6,0.000000,1697.680539,0.000000,0.000000,0.000000
313_RTPV_6-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
303_WIND_1-6,6,508.764372,2000.000000,0.000000,0.000000,830.200000
313_RTPV_1-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
314_PV_3-6,6,0.000000,1697.680539,0.000000,0.000000,0.000000
314_PV_4-6,6,0.000000,1697.680539,0.000000,0.000000,0.000000
313_RTPV_13-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
308_RTPV_1-6,6,0.000000,2000.000000,0.000000,-0.000000,0.000000
320_RTPV_4-6,6,0.000000,334.015010,0.000000,0.000000,0.000000
324_PV_1-6,6,0.000000,2000.000000,0.000000,0.000000,0.000000
313_RTPV_5-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
310_PV_2-6,6,0.000000,2000.000000,0.000000,-0.000000,0.000000
313_PV_1-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
313_RTPV_9-6,6,0.000000,1015.731579,0.000000,-0.000000,0.000000
319_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-7,7,16.600000,2000.000000,0.000000,0.000000,16.600000
320_RTPV_5-7,7,0.000000,2000.000000,0.000000,0.000000,0.900000
324_PV_2-7,7,14.300000,2000.000000,0.000000,0.000000,14.300000
320_PV_1-7,7,0.000000,2000.000000,0.000000,0.000000,16.900000
313_RTPV_3-7,7,0.000000,1015.731579,0.000000,-0.000000,0.900000
320_RTPV_6-7,7,0.000000,2000.000000,0.000000,0.000000,0.400000
313_RTPV_2-7,7,0.000000,1015.731579,0.000000,-0.000000,1.300000
313_PV_2-7,7,0.000000,1015.731579,0.000000,-0.000000,15.800000
313_RTPV_11-7,7,0.000000,1015.731579,0.000000,-0.000000,1.200000
313_RTPV_7-7,7,0.000000,1015.731579,0.000000,-0.000000,1.400000
313_RTPV_4-7,7,0.000000,1015.731579,0.000000,-0.000000,1.000000
313_RTPV_8-7,7,0.000000,1015.731579,0.000000,-0.000000,1.000000
317_WIND_1-7,7,147.967157,2000.000000,0.000000,0.000000,791.700000
314_PV_1-7,7,15.400000,2000.000000,0.000000,0.000000,15.400000
309_WIND_1-7,7,146.300000,2000.000000,0.000000,-0.000000,146.300000
313_RTPV_10-7,7,0.000000,1015.731579,0.000000,-0.000000,1.300000
320_RTPV_2-7,7,0.000000,2000.000000,0.000000,0.000000,0.700000
320_RTPV_3-7,7,0.000000,2000.000000,0.000000,0.000000,0.800000
310_PV_1-7,7,15.400000,2000.000000,0.000000,-0.000000,15.400000
324_PV_3-7,7,14.300000,2000.000000,0.000000,0.000000,14.300000
320_RTPV_1-7,7,0.000000,2000.000000,0.000000,0.000000,0.700000
313_RTPV_12-7,7,0.000000,1015.731579,0.000000,-0.000000,0.700000
314_PV_2-7,7,16.600000,2000.000000,0.000000,0.000000,16.600000
313_RTPV_6-7,7,0.000000,1015.731579,0.000000,-0.000000,1.200000
303_WIND_1-7,7,523.529364,2000.000000,0.000000,0.000000,786.800000
313_RTPV_1-7,7,0.000000,1015.731579,0.000000,-0.000000,1.300000
314_PV_3-7,7,17.400000,2000.000000,0.000000,0.000000,17.400000
314_PV_4-7,7,16.600000,2000.000000,0.000000,0.000000,16.600000
313_RTPV_13-7,7,0.000000,1015.731579,0.000000,-0.000000,1.000000
308_RTPV_1-7,7,1.300000,0.000000,0.000000,-0.000000,1.300000
320_RTPV_4-7,7,0.000000,2000.000000,0.000000,0.000000,0.500000
324_PV_1-7,7,15.200000,2000.000000,0.000000,0.000000,15.200000
313_RTPV_5-7,7,0.000000,1015.731579,0.000000,-0.000000,1.200000
310_PV_2-7,7,15.100000,2000.000000,0.000000,-0.000000,15.100000
313_PV_1-7,7,0.000000,1015.731579,0.000000,-0.000000,16.400000
313_RTPV_9-7,7,0.000000,1015.731579,0.000000,-0.000000,1.400000
319_PV_1-7,7,0.000000,2000.000000,0.000000,0.000000,71.600000
312_PV_1-8,8,44.700000,2000.000000,0.000000,-0.000000,44.700000
320_RTPV_5-8,8,0.000000,1733.808979,0.000000,0.000000,8.800000
324_PV_2-8,8,0.000000,2000.000000,0.000000,0.000000,29.600000
320_PV_1-8,8,11.103167,1733.808979,0.000000,0.000000,31.800000
313_RTPV_3-8,8,0.000000,1015.731579,0.000000,-0.000000,17.900000
320_RTPV_6-8,8,0.000000,1733.808979,0.000000,0.000000,2.900000
313_RTPV_2-8,8,0.000000,1015.731579,0.000000,-0.000000,18.600000
313_PV_2-8,8,0.000000,1015.731579,0.000000,-0.000000,45.100000
313_RTPV_11-8,8,0.000000,1015.731579,0.000000,-0.000000,19.000000
313_RTPV_7-8,8,0.000000,1015.731579,0.000000,-0.000000,19.000000
313_RTPV_4-8,8,0.000000,1015.731579,0.000000,-0.000000,18.500000
313_RTPV_8-8,8,0.000000,1015.731579,0.000000,-0.000000,17.400000
317_WIND_1-8,8,0.000000,2000.000000,0.000000,0.000000,790.200000
314_PV_1-8,8,30.600000,1247.117693,0.000000,0.000000,30.600000
309_WIND_1-8,8,147.900000,2000.000000,0.000000,-0.000000,147.900000
313_RTPV_10-8,8,0.000000,1015.731579,0.000000,-0.000000,18.900000
320_RTPV_2-8,8,0.000000,1733.808979,0.000000,0.000000,8.000000
320_RTPV_3-8,8,0.000000,1733.808979,0.000000,0.000000,8.100000
310_PV_1-8,8,31.000000,2000.000000,0.000000,-0.000000,31.000000
324_PV_3-8,8,0.000000,2000.000000,0.000000,0.000000,29.500000
320_RTPV_1-8,8,8.000000,1733.808979,0.000000,0.000000,8.000000
313_RTPV_12-8,8,0.000000,1015.731579,0.000000,-0.000000,7.900000
314_PV_2-8,8,32.000000,1247.117693,0.000000,0.000000,32.000000
313_RTPV_6-8,8,0.000000,1015.731579,0.000000,-0.000000,18.100000
303_WIND_1-8,8,591.244191,2000.000000,0.000000,0.000000,820.100000
313_RTPV_1-8,8,0.000000,1015.731579,0.000000,-0.000000,28.100000
314_PV_3-8,8,45.100000,1247.117693,0.000000,0.000000,45.100000
314_PV_4-8,8,32.000000,1247.117693,0.000000,0.000000,32.000000
313_RTPV_13-8,8,0.000000,1015.731579,0.000000,-0.000000,8.200000
308_RTPV_1-8,8,28.000000,0.000000,0.000000,-0.000000,28.000000
320_RTPV_4-8,8,0.000000,1733.808979,0.000000,0.000000,7.700000
324_PV_1-8,8,0.000000,2000.000000,0.000000,0.000000,30.100000
313_RTPV_5-8,8,0.000000,1015.731579,0.000000,-0.000000,18.400000
310_PV_2-8,8,30.700000,2000.000000,0.000000,-0.000000,30.700000
313_PV_1-8,8,0.000000,1015.731579,0.000000,-0.000000,45.800000
313_RTPV_9-8,8,0.000000,1015.731579,0.000000,-0.000000,19.000000
319_PV_1-8,8,0.000000,201.772198,0.000000,-0.000000,127.700000
312_PV_1-9,9,57.600000,2000.000000,0.000000,0.000000,57.600000
320_RTPV_5-9,9,0.000000,396.339996,0.000000,0.000000,14.800000
324_PV_2-9,9,0.000000,2000.000000,0.000000,0.000000,33.600000
320_PV_1-9,9,0.000000,396.339996,0.000000,0.000000,34.800000
313_RTPV_3-9,9,0.000000,1015.731579,0.000000,-0.000000,31.400000
320_RTPV_6-9,9,0.000000,396.339996,0.000000,0.000000,4.800000
313_RTPV_2-9,9,0.000000,1015.731579,0.000000,-0.000000,32.400000
313_PV_2-9,9,0.000000,1015.731579,0.000000,-0.000000,58.700000
313_RTPV_11-9,9,0.000000,1015.731579,0.000000,-0.000000,33.400000
313_RTPV_7-9,9,0.000000,1015.731579,0.000000,-0.000000,32.900000
313_RTPV_4-9,9,0.000000,1015.731579,0.000000,-0.000000,30.700000
313_RTPV_8-9,9,0.000000,1015.731579,0.000000,-0.000000,30.500000
317_WIND_1-9,9,289.051378,2000.000000,0.000000,0.000000,790.800000
314_PV_1-9,9,0.000000,1247.117693,0.000000,0.000000,33.400000
309_WIND_1-9,9,146.600000,2000.000000,0.000000,-0.000000,146.600000
313_RTPV_10-9,9,0.000000,1015.731579,0.000000,-0.000000,33.100000
320_RTPV_2-9,9,0.000000,396.339996,0.000000,0.000000,13.400000
320_RTPV_3-9,9,0.000000,396.339996,0.000000,0.000000,13.500000
310_PV_1-9,9,35.200000,2000.000000,0.000000,-0.000000,35.200000
324_PV_3-9,9,0.000000,2000.000000,0.000000,0.000000,33.500000
320_RTPV_1-9,9,0.000000,396.339996,0.000000,0.000000,13.400000
313_RTPV_12-9,9,0.000000,1015.731579,0.000000,-0.000000,13.400000
314_PV_2-9,9,0.000000,1247.117693,0.000000,0.000000,36.100000
313_RTPV_6-9,9,0.000000,1015.731579,0.000000,-0.000000,31.300000
303_WIND_1-9,9,552.731539,0.000000,0.000000,0.000000,790.100000
313_RTPV_1-9,9,0.000000,1015.731579,0.000000,-0.000000,48.200000
314_PV_3-9,9,0.000000,1247.117693,0.000000,0.000000,59.300000
314_PV_4-9,9,0.000000,1247.117693,0.000000,0.000000,36.100000
313_RTPV_13-9,9,0.000000,1015.731579,0.000000,-0.000000,13.800000
308_RTPV_1-9,9,48.200000,2000.000000,0.000000,-0.000000,48.200000
320_RTPV_4-9,9,0.000000,396.339996,0.000000,0.000000,13.300000
324_PV_1-9,9,0.000000,2000.000000,0.000000,0.000000,34.000000
313_RTPV_5-9,9,0.000000,1015.731579,0.000000,-0.000000,32.200000
310_PV_2-9,9,34.600000,2000.000000,0.000000,-0.000000,34.600000
313_PV_1-9,9,0.000000,1015.731579,0.000000,-0.000000,59.400000
313_RTPV_9-9,9,0.000000,1015.731579,0.000000,-0.000000,32.800000
319_PV_1-9,9,0.000000,0.000000,0.000000,0.000000,143.300000
312_PV_1-10,10,65.400000,1294.533445,0.000000,-0.000000,65.400000
320_RTPV_5-10,10,19.000000,1662.212393,0.000000,0.000000,19.000000
324_PV_2-10,10,0.000000,2000.000000,0.000000,0.000000,34.300000
320_PV_1-10,10,36.600000,1662.212393,0.000000,0.000000,36.600000
313_RTPV_3-10,10,0.000000,1015.731579,0.000000,0.000000,40.500000
320_RTPV_6-10,10,6.200000,1662.212393,0.000000,0.000000,6.200000
313_RTPV_2-10,10,0.000000,1015.731579,0.000000,0.000000,41.200000
313_PV_2-10,10,0.000000,1015.731579,0.000000,0.000000,66.200000
313_RTPV_11-10,10,0.000000,1015.731579,0.000000,0.000000,42.800000
313_RTPV_7-10,10,0.000000,1015.731579,0.000000,0.000000,39.900000
313_RTPV_4-10,10,0.000000,1015.731579,0.000000,0.000000,38.500000
313_RTPV_8-10,10,0.000000,1015.731579,0.000000,0.000000,39.100000
317_WIND_1-10,10,0.000000,269.932104,0.000000,0.000000,775.700000
314_PV_1-10,10,35.400000,2000.000000,0.000000,0.000000,35.400000
309_WIND_1-10,10,145.500000,2000.000000,0.000000,-0.000000,145.500000
313_RTPV_10-10,10,0.000000,1015.731579,0.000000,0.000000,42.400000
320_RTPV_2-10,10,16.700000,1662.212393,0.000000,0.000000,16.700000
320_RTPV_3-10,10,16.800000,1662.212393,0.000000,0.000000,16.800000
310_PV_1-10,10,36.400000,2000.000000,0.000000,-0.000000,36.400000
324_PV_3-10,10,0.000000,2000.000000,0.000000,0.000000,34.200000
320_RTPV_1-10,10,16.700000,1662.212393,0.000000,0.000000,16.700000
313_RTPV_12-10,10,0.000000,1015.731579,0.000000,0.000000,16.700000
314_PV_2-10,10,36.900000,2000.000000,0.000000,0.000000,36.900000
313_RTPV_6-10,10,0.000000,1015.731579,0.000000,0.000000,39.800000
303_WIND_1-10,10,616.494347,0.000000,0.000000,0.000000,830.400000
313_RTPV_1-10,10,0.000000,1015.731579,0.000000,0.000000,61.600000
314_PV_3-10,10,65.300000,2000.000000,0.000000,0.000000,65.300000
314_PV_4-10,10,36.900000,2000.000000,0.000000,0.000000,36.900000
313_RTPV_13-10,10,0.000000,1015.731579,0.000000,0.000000,17.800000
