,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C11-12,-74.818096,-0.000000,0.000000
C11-13,-74.897184,-0.000000,0.000000
C11-14,-75.589212,-0.000000,0.000000
C11-15,-74.916957,-0.000000,0.000000
C11-16,-74.541284,-0.000000,0.000000
C11-17,-73.829484,-0.000000,0.000000
C11-18,-81.283613,-0.000000,0.000000
C11-19,-81.244068,-0.000000,0.000000
C11-20,-77.348940,-0.000000,0.000000
C11-21,-73.631762,-0.000000,0.000000
C11-22,-68.411895,-0.000000,0.000000
C11-23,-62.262733,-0.000000,0.000000
C11-24,-56.667194,-0.000000,0.000000
C12-1-1,-94.846751,-0.000000,0.000000
C12-1-2,-86.335795,-0.000000,0.000000
C12-1-3,-91.107089,-0.000000,0.000000
C12-1-4,-86.345340,-0.000000,0.000000
C12-1-5,-91.247075,-0.000000,0.000000
C12-1-6,-95.149731,-0.000000,0.000000
C12-1-7,-101.227784,-0.000000,0.000000
C12-1-8,-86.954216,-0.000000,0.000000
C12-1-9,-85.737472,-0.000000,0.000000
C12-1-10,-75.395935,-0.000000,0.000000
C12-1-11,-67.487726,-0.000000,0.000000
C12-1-12,-70.404183,-0.000000,0.000000
C12-1-13,-63.773941,-0.000000,0.000000
C12-1-14,-66.623431,-0.000000,0.000000
C12-1-15,-70.019242,-0.000000,0.000000
C12-1-16,-83.608260,-0.000000,0.000000
C12-1-17,-109.346701,-0.000000,0.000000
C12-1-18,-118.155762,-0.000000,0.000000
C12-1-19,-119.936441,-0.000000,0.000000
C12-1-20,-111.077864,-0.000000,0.000000
C12-1-21,-111.327577,-0.000000,0.000000
C12-1-22,-109.019572,-0.000000,0.000000
C12-1-23,-98.452855,-0.000000,0.000000
C12-1-24,-95.410294,-0.000000,0.000000
C13-2-1,-31.522120,-0.000000,0.000000
C13-2-2,-34.789165,-0.000000,0.000000
C13-2-3,-28.379150,-0.000000,0.000000
C13-2-4,-32.532231,-0.000000,0.000000
C13-2-5,-28.566908,-0.000000,0.000000
C13-2-6,-31.734166,-0.000000,0.000000
C13-2-7,-41.153741,-0.000000,0.000000
C13-2-8,-53.155591,-0.000000,0.000000
C13-2-9,-42.811595,-0.000000,0.000000
C13-2-10,-43.025356,-0.000000,0.000000
C13-2-11,-43.123726,-0.000000,0.000000
C13-2-12,-37.165067,-0.000000,0.000000
C13-2-13,-45.282592,-0.000000,0.000000
C13-2-14,-49.571824,-0.000000,0.000000
C13-2-15,-58.884111,-0.000000,0.000000
C13-2-16,-67.005501,-0.000000,0.000000
C13-2-17,-65.481518,-0.000000,0.000000
C13-2-18,-74.323834,-0.000000,0.000000
C13-2-19,-72.449513,-0.000000,0.000000
C13-2-20,-72.084426,-0.000000,0.000000
C13-2-21,-63.032436,-0.000000,0.000000
C13-2-22,-52.979795,-0.000000,0.000000
C13-2-23,-48.985298,-0.000000,0.000000
C13-2-24,-38.777621,-0.000000,0.000000
C14-1,47.162627,-0.000000,0.000000
C14-2,8.870290,-0.000000,0.000000
C14-3,53.856928,-0.000000,0.000000
C14-4,30.422935,-0.000000,0.000000
C14-5,53.331606,-0.000000,0.000000
C14-6,46.787173,-0.000000,0.000000
C14-7,19.011812,-0.000000,0.000000
C14-8,-29.163881,-0.000000,0.000000
C14-9,-13.404234,-0.000000,0.000000
C14-10,-25.005451,-0.000000,0.000000
C14-11,-69.083034,-0.000000,0.000000
C14-12,-24.633524,-0.000000,0.000000
C14-13,-76.094164,-0.000000,0.000000
C14-14,-83.424826,-0.000000,0.000000
C14-15,-105.796084,-0.000000,0.000000
C14-16,-108.036067,-0.000000,0.000000
C14-17,-48.962912,-0.000000,0.000000
C14-18,-71.547050,-0.000000,0.000000
C14-19,-68.287474,-0.000000,0.000000
C14-20,-91.035759,-0.000000,0.000000
C14-21,-55.267657,-0.000000,0.000000
C14-22,-15.519180,-0.000000,0.000000
C14-23,-21.028409,-0.000000,0.000000
C14-24,17.039244,-0.000000,0.000000
C15-1,55.169622,-0.000000,0.000000
C15-2,22.088433,-0.000000,0.000000
C15-3,60.115068,-0.000000,0.000000
C15-4,39.648409,-0.000000,0.000000
C15-5,59.699864,-0.000000,0.000000
C15-6,54.908730,-0.000000,0.000000
C15-7,32.721768,-0.000000,0.000000
C15-8,-24.109997,-0.000000,0.000000
C15-9,-20.078627,-0.000000,0.000000
C15-10,-33.611218,-0.000000,0.000000
C15-11,-89.584152,-0.000000,0.000000
C15-12,-56.710713,-0.000000,0.000000
C15-13,-100.087599,-0.000000,0.000000
C15-14,-105.316864,-0.000000,0.000000
C15-15,-127.528573,-0.000000,0.000000
C15-16,-111.931268,-0.000000,0.000000
C15-17,-54.059979,-0.000000,0.000000
C15-18,-75.059843,-0.000000,0.000000
C15-19,-57.660431,-0.000000,0.000000
C15-20,-85.233248,-0.000000,0.000000
C15-21,-40.618602,-0.000000,0.000000
C15-22,-7.886378,-0.000000,0.000000
C15-23,-13.307413,-0.000000,0.000000
C15-24,27.669709,-0.000000,0.000000
C16-1,-74.689815,-0.000000,0.000000
C16-2,-90.754592,-0.000000,0.000000
C16-3,-66.741831,-0.000000,0.000000
C16-4,-73.269654,-0.000000,0.000000
C16-5,-67.182467,-0.000000,0.000000
C16-6,-75.246798,-0.000000,0.000000
C16-7,-96.965928,-0.000000,0.000000
C16-8,-95.003896,-0.000000,0.000000
C16-9,-96.674925,-0.000000,0.000000
C16-10,-88.020375,-0.000000,0.000000
C16-11,-117.254563,-0.000000,0.000000
C16-12,-89.323792,-0.000000,0.000000
C16-13,-113.004219,-0.000000,0.000000
C16-14,-117.656945,-0.000000,0.000000
C16-15,-128.908911,-0.000000,0.000000
C16-16,-141.763262,-0.000000,0.000000
C16-17,-134.576897,-0.000000,0.000000
C16-18,-157.430435,-0.000000,0.000000
C16-19,-161.196051,-0.000000,0.000000
C16-20,-167.843435,-0.000000,0.000000
C16-21,-149.547922,-0.000000,0.000000
C16-22,-124.199891,-0.000000,0.000000
C16-23,-117.071603,-0.000000,0.000000
C16-24,-92.307714,-0.000000,0.000000
C17-1,-66.564490,-0.000000,0.000000
C17-2,-77.341107,-0.000000,0.000000
C17-3,-60.391205,-0.000000,0.000000
C17-4,-63.907842,-0.000000,0.000000
C17-5,-60.720096,-0.000000,0.000000
C17-6,-67.005218,-0.000000,0.000000
C17-7,-83.053362,-0.000000,0.000000
C17-8,-89.875324,-0.000000,0.000000
C17-9,-103.447954,-0.000000,0.000000
C17-10,-96.753321,-0.000000,0.000000
C17-11,-138.058654,-0.000000,0.000000
C17-12,-121.875029,-0.000000,0.000000
C17-13,-137.352237,-0.000000,0.000000
C17-14,-139.872511,-0.000000,0.000000
C17-15,-150.962570,-0.000000,0.000000
C17-16,-145.716028,-0.000000,0.000000
C17-17,-139.749290,-0.000000,0.000000
C17-18,-160.995141,-0.000000,0.000000
C17-19,-150.411958,-0.000000,0.000000
C17-20,-161.955172,-0.000000,0.000000
C17-21,-134.682379,-0.000000,0.000000
C17-22,-116.454289,-0.000000,0.000000
C17-23,-109.236503,-0.000000,0.000000
C17-24,-81.520148,-0.000000,0.000000
C18-1,37.886353,-0.000000,0.000000
C18-2,30.101244,-0.000000,0.000000
C18-3,37.294199,-0.000000,0.000000
C18-4,33.742763,-0.000000,0.000000
C18-5,37.292316,-0.000000,0.000000
C18-6,37.948939,-0.000000,0.000000
C18-7,37.432445,-0.000000,0.000000
C18-8,18.355685,-0.000000,0.000000
C18-9,-51.073212,-0.000000,0.000000
C18-10,9.646973,-0.000000,0.000000
C18-11,-232.023251,-0.000000,0.000000
C18-12,-153.623138,-0.000000,0.000000
C18-13,-224.378064,-0.000000,0.000000
C18-14,-211.892693,-0.000000,0.000000
C18-15,-252.524294,-0.000000,0.000000
C18-16,-168.989933,-0.000000,0.000000
C18-17,-86.109343,-0.000000,0.000000
C18-18,-92.568539,-0.000000,0.000000
C18-19,-65.546548,-0.000000,0.000000
C18-20,-86.017380,-0.000000,0.000000
C18-21,-54.710380,-0.000000,0.000000
C18-22,-51.430312,-0.000000,0.000000
C18-23,-50.184680,-0.000000,0.000000
C18-24,18.376197,-0.000000,0.000000
C19-1,-65.413541,-0.000000,0.000000
C19-2,-111.985545,-0.000000,0.000000
C19-3,-50.179102,-0.000000,0.000000
C19-4,-76.589482,-0.000000,0.000000
C19-5,-51.143177,-0.000000,0.000000
C19-6,-66.408564,-0.000000,0.000000
C19-7,-115.386560,-0.000000,0.000000
C19-8,-142.523462,-0.000000,0.000000
C19-9,-59.005946,-0.000000,0.000000
C19-10,-122.672799,-0.000000,0.000000
C19-11,45.685654,-0.000000,0.000000
C19-12,39.665822,-0.000000,0.000000
C19-13,35.279680,-0.000000,0.000000
C19-14,10.810922,-0.000000,0.000000
C19-15,17.819299,-0.000000,0.000000
C19-16,-80.809395,-0.000000,0.000000
C19-17,-97.430465,-0.000000,0.000000
C19-18,-136.408945,-0.000000,0.000000
C19-19,-163.936977,-0.000000,0.000000
C19-20,-172.861814,-0.000000,0.000000
C19-21,-150.105199,-0.000000,0.000000
C19-22,-88.288759,-0.000000,0.000000
C19-23,-87.915331,-0.000000,0.000000
C19-24,-93.644667,-0.000000,0.000000
C20-1,23.453744,-0.000000,0.000000
C20-2,6.275541,-0.000000,0.000000
C20-3,26.013900,-0.000000,0.000000
C20-4,17.113845,-0.000000,0.000000
C20-5,25.813530,-0.000000,0.000000
C20-6,23.309832,-0.000000,0.000000
C20-7,12.720250,-0.000000,0.000000
C20-8,9.246059,-0.000000,0.000000
C20-9,-39.042618,-0.000000,0.000000
C20-10,25.158869,-0.000000,0.000000
C20-11,-195.069986,-0.000000,0.000000
C20-12,-95.804003,-0.000000,0.000000
C20-13,-181.129896,-0.000000,0.000000
C20-14,-172.432294,-0.000000,0.000000
C20-15,-213.351482,-0.000000,0.000000
C20-16,-161.968832,-0.000000,0.000000
C20-17,-76.921880,-0.000000,0.000000
C20-18,-86.236729,-0.000000,0.000000
C20-19,-84.701793,-0.000000,0.000000
C20-20,-96.476406,-0.000000,0.000000
C20-21,-81.115301,-0.000000,0.000000
C20-22,-65.188438,-0.000000,0.000000
C20-23,-64.101776,-0.000000,0.000000
C20-24,-0.785217,-0.000000,0.000000
C21-1,-34.848611,-0.000000,0.000000
C21-2,-61.528215,-0.000000,0.000000
C21-3,-26.290038,-0.000000,0.000000
C21-4,-41.373277,-0.000000,0.000000
C21-5,-26.833762,-0.000000,0.000000
C21-6,-35.406321,-0.000000,0.000000
C21-7,-63.051844,-0.000000,0.000000
C21-8,-93.531380,-0.000000,0.000000
C21-9,-35.683963,-0.000000,0.000000
C21-10,-95.023408,-0.000000,0.000000
C21-11,-32.572820,-0.000000,0.000000
C21-12,-14.481739,-0.000000,0.000000
C21-13,11.190060,-0.000000,0.000000
C21-14,-8.857081,-0.000000,0.000000
C21-15,-8.739661,-0.000000,0.000000
C21-16,-56.578464,-0.000000,0.000000
C21-17,-116.887389,-0.000000,0.000000
C21-18,-149.818255,-0.000000,0.000000
C21-19,-123.370595,-0.000000,0.000000
C21-20,-150.712014,-0.000000,0.000000
C21-21,-94.185680,-0.000000,0.000000
C21-22,-59.152229,-0.000000,0.000000
C21-23,-58.442140,-0.000000,0.000000
C21-24,-53.065222,-0.000000,0.000000
C22-1,-51.794196,-0.000000,0.000000
C22-2,-72.062791,-0.000000,0.000000
C22-3,-43.664378,-0.000000,0.000000
C22-4,-55.570947,-0.000000,0.000000
C22-5,-44.160050,-0.000000,0.000000
C22-6,-52.336610,-0.000000,0.000000
C22-7,-77.317252,-0.000000,0.000000
C22-8,-109.383388,-0.000000,0.000000
C22-9,-18.244813,-0.000000,0.000000
C22-10,-119.826395,-0.000000,0.000000
C22-11,71.307997,-0.000000,0.000000
C22-12,36.711074,-0.000000,0.000000
C22-13,112.410009,-0.000000,0.000000
C22-14,85.259923,-0.000000,0.000000
C22-15,107.966943,-0.000000,0.000000
C22-16,26.280378,-0.000000,0.000000
C22-17,-87.883063,-0.000000,0.000000
C22-18,-119.459860,-0.000000,0.000000
C22-19,-90.819099,-0.000000,0.000000
C22-20,-114.806872,-0.000000,0.000000
C22-21,-60.258350,-0.000000,0.000000
C22-22,-29.985301,-0.000000,0.000000
C22-23,-29.793131,-0.000000,0.000000
C22-24,-58.731449,-0.000000,0.000000
C23-1,-148.236382,-0.000000,0.000000
C23-2,-191.371499,-0.000000,0.000000
C23-3,-128.491029,-0.000000,0.000000
C23-4,-154.502484,-0.000000,0.000000
C23-5,-129.669909,-0.000000,0.000000
C23-6,-149.568956,-0.000000,0.000000
C23-7,-208.704181,-0.000000,0.000000
C23-8,-242.806917,-0.000000,0.000000
C23-9,-167.114456,-0.000000,0.000000
C23-10,-235.875266,-0.000000,0.000000
C23-11,-69.542122,-0.000000,0.000000
C23-12,-76.451862,-0.000000,0.000000
C23-13,92.339250,-0.000000,0.000000
C23-14,60.996464,-0.000000,0.000000
C23-15,56.448182,-0.000000,0.000000
C23-16,-91.097469,-0.000000,0.000000
C23-17,-212.013825,-0.000000,0.000000
C23-18,-262.561112,-0.000000,0.000000
C23-19,-290.027771,-0.000000,0.000000
C23-20,-292.907369,-0.000000,0.000000
C23-21,-264.381693,-0.000000,0.000000
C23-22,-194.464020,-0.000000,0.000000
C23-23,-184.547094,-0.000000,0.000000
C23-24,-181.592152,-0.000000,0.000000
C24-1,79.124062,-0.000000,0.000000
C24-2,37.342245,-0.000000,0.000000
C24-3,89.122376,-0.000000,0.000000
C24-4,72.068430,-0.000000,0.000000
C24-5,87.654073,-0.000000,0.000000
C24-6,83.818162,-0.000000,0.000000
C24-7,76.821480,-0.000000,0.000000
C24-8,40.320385,-0.000000,0.000000
C24-9,7.911530,-0.000000,0.000000
C24-10,39.960885,-0.000000,0.000000
C24-11,-100.667085,-0.000000,0.000000
C24-12,-2.959104,-0.000000,0.000000
C24-13,-100.191274,-0.000000,0.000000
C24-14,-111.042292,-0.000000,0.000000
C24-15,-142.045683,-0.000000,0.000000
C24-16,-39.906232,-0.000000,0.000000
C24-17,109.403050,-0.000000,0.000000
C24-18,91.070580,-0.000000,0.000000
C24-19,55.310295,-0.000000,0.000000
C24-20,4.267938,-0.000000,0.000000
C24-21,56.332986,-0.000000,0.000000
C24-22,8.767937,-0.000000,0.000000
C24-23,36.785049,-0.000000,0.000000
C24-24,67.461891,-0.000000,0.000000
C25-1-1,-63.272107,-0.000000,0.000000
C25-1-2,-99.724464,-0.000000,0.000000
C25-1-3,-56.520662,-0.000000,0.000000
C25-1-4,-63.628364,-0.000000,0.000000
C25-1-5,-56.437511,-0.000000,0.000000
C25-1-6,-66.742590,-0.000000,0.000000
C25-1-7,-100.066177,-0.000000,0.000000
C25-1-8,-112.570166,-0.000000,0.000000
C25-1-9,-110.390555,-0.000000,0.000000
C25-1-10,-85.306627,-0.000000,0.000000
C25-1-11,-50.044304,-0.000000,0.000000
C25-1-12,-43.099077,-0.000000,0.000000
C25-1-13,3.392918,-0.000000,0.000000
C25-1-14,-1.579725,-0.000000,0.000000
C25-1-15,-2.131336,-0.000000,0.000000
C25-1-16,-102.947883,-0.000000,0.000000
C25-1-17,-110.806265,-0.000000,0.000000
C25-1-18,-142.615766,-0.000000,0.000000
C25-1-19,-178.163066,-0.000000,0.000000
C25-1-20,-194.093772,-0.000000,0.000000
C25-1-21,-176.033316,-0.000000,0.000000
C25-1-22,-95.348959,-0.000000,0.000000
C25-1-23,-115.805549,-0.000000,0.000000
C25-1-24,-92.448302,-0.000000,0.000000
C25-2-1,-63.272107,-0.000000,0.000000
C25-2-2,-99.724464,-0.000000,0.000000
C25-2-3,-56.520662,-0.000000,0.000000
C25-2-4,-63.628364,-0.000000,0.000000
C25-2-5,-56.437511,-0.000000,0.000000
C25-2-6,-66.742590,-0.000000,0.000000
C25-2-7,-100.066177,-0.000000,0.000000
C25-2-8,-112.570166,-0.000000,0.000000
C25-2-9,-110.390555,-0.000000,0.000000
C25-2-10,-85.306627,-0.000000,0.000000
C25-2-11,-50.044304,-0.000000,0.000000
C25-2-12,-43.099077,-0.000000,0.000000
C25-2-13,3.392918,-0.000000,0.000000
C25-2-14,-1.579725,-0.000000,0.000000
C25-2-15,-2.131336,-0.000000,0.000000
C25-2-16,-102.947883,-0.000000,0.000000
C25-2-17,-110.806265,-0.000000,0.000000
C25-2-18,-142.615766,-0.000000,0.000000
C25-2-19,-178.163066,-0.000000,0.000000
C25-2-20,-194.093772,-0.000000,0.000000
C25-2-21,-176.033316,-0.000000,0.000000
C25-2-22,-95.348959,-0.000000,0.000000
C25-2-23,-115.805549,-0.000000,0.000000
C25-2-24,-92.448302,-0.000000,0.000000
C26-1,-87.914077,-0.000000,0.000000
C26-2,32.388397,-0.000000,0.000000
C26-3,-104.044354,-0.000000,0.000000
C26-4,-72.123155,-0.000000,0.000000
C26-5,-103.093350,-0.000000,0.000000
C26-6,-86.218777,-0.000000,0.000000
C26-7,-29.172043,-0.000000,0.000000
C26-8,20.954715,-0.000000,0.000000
