,hour,GeneratorDispatch
312_PV_1,21,0.000000
312_PV_1,22,0.000000
312_PV_1,23,0.000000
312_PV_1,24,0.000000
310_PV_2,1,0.000000
310_PV_2,2,0.000000
310_PV_2,3,0.000000
310_PV_2,4,0.000000
310_PV_2,5,0.000000
310_PV_2,6,0.000000
310_PV_2,7,0.000000
310_PV_2,8,0.000000
310_PV_2,9,0.000000
310_PV_2,10,-0.000000
310_PV_2,11,27.041667
310_PV_2,12,0.000000
310_PV_2,13,0.000000
310_PV_2,14,33.708333
310_PV_2,15,0.000000
310_PV_2,16,0.000000
310_PV_2,17,0.000000
310_PV_2,18,22.516667
310_PV_2,19,11.816667
310_PV_2,20,0.000000
310_PV_2,21,0.000000
310_PV_2,22,0.000000
310_PV_2,23,0.000000
310_PV_2,24,0.000000
324_PV_2,1,0.000000
324_PV_2,2,0.000000
324_PV_2,3,0.000000
324_PV_2,4,0.000000
324_PV_2,5,0.000000
324_PV_2,6,0.000000
324_PV_2,7,0.000000
324_PV_2,8,0.000000
324_PV_2,9,0.000000
324_PV_2,10,0.000000
324_PV_2,11,0.000000
324_PV_2,12,0.000000
324_PV_2,13,0.000000
324_PV_2,14,38.233333
324_PV_2,15,0.000000
324_PV_2,16,37.325000
324_PV_2,17,28.908333
324_PV_2,18,0.000000
324_PV_2,19,0.000000
324_PV_2,20,0.000000
324_PV_2,21,0.000000
324_PV_2,22,0.000000
324_PV_2,23,0.000000
324_PV_2,24,0.000000
324_PV_3,1,0.000000
324_PV_3,2,0.000000
324_PV_3,3,0.000000
324_PV_3,4,0.000000
324_PV_3,5,0.000000
324_PV_3,6,0.000000
324_PV_3,7,0.000000
324_PV_3,8,0.000000
324_PV_3,9,0.000000
324_PV_3,10,5.608333
324_PV_3,11,25.258333
324_PV_3,12,0.000000
324_PV_3,13,0.000000
324_PV_3,14,0.000000
324_PV_3,15,0.000000
324_PV_3,16,0.000000
324_PV_3,17,20.891667
324_PV_3,18,0.000000
324_PV_3,19,0.000000
324_PV_3,20,0.000000
324_PV_3,21,0.000000
324_PV_3,22,0.000000
324_PV_3,23,0.000000
324_PV_3,24,0.000000
319_PV_1,1,0.000000
319_PV_1,2,0.000000
319_PV_1,3,0.000000
319_PV_1,4,0.000000
319_PV_1,5,0.000000
319_PV_1,6,0.000000
319_PV_1,7,0.000000
319_PV_1,8,0.000000
319_PV_1,9,0.000000
319_PV_1,10,0.000000
319_PV_1,11,123.283333
319_PV_1,12,0.000000
319_PV_1,13,131.716667
319_PV_1,14,0.000000
319_PV_1,15,0.000000
319_PV_1,16,0.000000
319_PV_1,17,73.891667
319_PV_1,18,26.700000
319_PV_1,19,38.541667
319_PV_1,20,0.425000
319_PV_1,21,0.000000
319_PV_1,22,0.000000
319_PV_1,23,0.000000
319_PV_1,24,0.000000
308_RTPV_1,1,0.000000
308_RTPV_1,2,0.000000
308_RTPV_1,3,0.000000
308_RTPV_1,4,0.000000
308_RTPV_1,5,0.000000
308_RTPV_1,6,0.000000
308_RTPV_1,7,0.000000
308_RTPV_1,8,0.000000
308_RTPV_1,9,0.000000
308_RTPV_1,10,-0.000000
308_RTPV_1,11,0.000000
308_RTPV_1,12,0.000000
308_RTPV_1,13,0.000000
308_RTPV_1,14,0.000000
308_RTPV_1,15,63.966667
308_RTPV_1,16,66.508333
308_RTPV_1,17,0.000000
308_RTPV_1,18,29.633333
308_RTPV_1,19,8.108333
308_RTPV_1,20,0.000000
308_RTPV_1,21,0.000000
308_RTPV_1,22,0.000000
308_RTPV_1,23,0.000000
308_RTPV_1,24,0.000000
313_RTPV_1,1,0.000000
313_RTPV_1,2,0.000000
313_RTPV_1,3,0.000000
313_RTPV_1,4,0.000000
313_RTPV_1,5,0.000000
313_RTPV_1,6,0.000000
313_RTPV_1,7,0.000000
313_RTPV_1,8,0.000000
313_RTPV_1,9,0.000000
313_RTPV_1,10,0.000000
313_RTPV_1,11,0.000000
313_RTPV_1,12,42.866667
313_RTPV_1,13,58.241667
313_RTPV_1,14,0.000000
313_RTPV_1,15,50.016784
313_RTPV_1,16,64.925000
313_RTPV_1,17,59.475000
313_RTPV_1,18,31.066667
313_RTPV_1,19,7.375000
313_RTPV_1,20,0.000000
313_RTPV_1,21,0.000000
313_RTPV_1,22,0.000000
313_RTPV_1,23,0.000000
313_RTPV_1,24,0.000000
313_RTPV_2,1,0.000000
313_RTPV_2,2,0.000000
313_RTPV_2,3,0.000000
313_RTPV_2,4,0.000000
313_RTPV_2,5,0.000000
313_RTPV_2,6,0.000000
313_RTPV_2,7,0.000000
313_RTPV_2,8,0.000000
313_RTPV_2,9,0.000000
313_RTPV_2,10,0.000000
313_RTPV_2,11,0.000000
313_RTPV_2,12,25.883333
313_RTPV_2,13,38.691667
313_RTPV_2,14,0.000000
313_RTPV_2,15,0.000000
313_RTPV_2,16,44.233333
313_RTPV_2,17,0.000000
313_RTPV_2,18,20.875000
313_RTPV_2,19,6.133333
313_RTPV_2,20,0.000000
313_RTPV_2,21,0.000000
313_RTPV_2,22,0.000000
313_RTPV_2,23,0.000000
313_RTPV_2,24,0.000000
313_RTPV_3,1,0.000000
313_RTPV_3,2,0.000000
313_RTPV_3,3,0.000000
313_RTPV_3,4,0.000000
313_RTPV_3,5,0.000000
313_RTPV_3,6,0.000000
313_RTPV_3,7,0.000000
313_RTPV_3,8,0.000000
313_RTPV_3,9,0.000000
313_RTPV_3,10,4.283333
313_RTPV_3,11,16.825000
313_RTPV_3,12,0.000000
313_RTPV_3,13,33.775000
313_RTPV_3,14,0.000000
313_RTPV_3,15,38.741667
313_RTPV_3,16,39.608333
313_RTPV_3,17,0.000000
313_RTPV_3,18,19.558333
313_RTPV_3,19,5.491667
313_RTPV_3,20,0.000000
313_RTPV_3,21,0.000000
313_RTPV_3,22,0.000000
313_RTPV_3,23,0.000000
313_RTPV_3,24,0.000000
313_RTPV_4,1,0.000000
313_RTPV_4,2,0.000000
313_RTPV_4,3,0.000000
313_RTPV_4,4,0.000000
313_RTPV_4,5,0.000000
313_RTPV_4,6,0.000000
313_RTPV_4,7,0.000000
313_RTPV_4,8,0.000000
313_RTPV_4,9,0.000000
313_RTPV_4,10,4.925000
313_RTPV_4,11,21.475000
313_RTPV_4,12,0.000000
313_RTPV_4,13,39.183333
313_RTPV_4,14,0.000000
313_RTPV_4,15,42.558333
313_RTPV_4,16,40.900000
313_RTPV_4,17,0.000000
313_RTPV_4,18,18.416667
313_RTPV_4,19,3.866667
313_RTPV_4,20,0.000000
313_RTPV_4,21,0.000000
313_RTPV_4,22,0.000000
313_RTPV_4,23,0.000000
313_RTPV_4,24,0.000000
313_RTPV_5,1,0.000000
313_RTPV_5,2,0.000000
313_RTPV_5,3,0.000000
313_RTPV_5,4,0.000000
313_RTPV_5,5,0.000000
313_RTPV_5,6,0.000000
313_RTPV_5,7,0.000000
313_RTPV_5,8,0.000000
313_RTPV_5,9,0.000000
313_RTPV_5,10,5.183333
313_RTPV_5,11,0.000000
313_RTPV_5,12,0.000000
313_RTPV_5,13,37.191667
313_RTPV_5,14,35.366667
313_RTPV_5,15,0.000000
313_RTPV_5,16,0.000000
313_RTPV_5,17,32.500000
313_RTPV_5,18,18.875000
313_RTPV_5,19,4.941667
313_RTPV_5,20,0.000000
313_RTPV_5,21,0.000000
313_RTPV_5,22,0.000000
313_RTPV_5,23,0.000000
313_RTPV_5,24,0.000000
313_RTPV_6,1,0.000000
313_RTPV_6,2,0.000000
313_RTPV_6,3,0.000000
313_RTPV_6,4,0.000000
313_RTPV_6,5,0.000000
313_RTPV_6,6,0.000000
313_RTPV_6,7,0.000000
313_RTPV_6,8,0.000000
313_RTPV_6,9,0.000000
313_RTPV_6,10,5.208333
313_RTPV_6,11,0.000000
313_RTPV_6,12,0.000000
313_RTPV_6,13,44.533333
313_RTPV_6,14,40.441667
313_RTPV_6,15,40.533333
313_RTPV_6,16,0.000000
313_RTPV_6,17,27.741667
313_RTPV_6,18,16.908333
313_RTPV_6,19,4.941667
313_RTPV_6,20,0.000000
313_RTPV_6,21,0.000000
313_RTPV_6,22,0.000000
313_RTPV_6,23,0.000000
313_RTPV_6,24,0.000000
313_RTPV_7,1,0.000000
313_RTPV_7,2,0.000000
313_RTPV_7,3,0.000000
313_RTPV_7,4,0.000000
313_RTPV_7,5,0.000000
313_RTPV_7,6,0.000000
313_RTPV_7,7,0.000000
313_RTPV_7,8,0.000000
313_RTPV_7,9,0.000000
313_RTPV_7,10,0.191667
313_RTPV_7,11,0.000000
313_RTPV_7,12,0.000000
313_RTPV_7,13,38.983333
313_RTPV_7,14,0.000000
313_RTPV_7,15,34.666667
313_RTPV_7,16,36.750000
313_RTPV_7,17,0.000000
313_RTPV_7,18,12.216667
313_RTPV_7,19,3.708333
313_RTPV_7,20,0.000000
313_RTPV_7,21,0.000000
313_RTPV_7,22,0.000000
313_RTPV_7,23,0.000000
313_RTPV_7,24,0.000000
313_RTPV_8,1,0.000000
313_RTPV_8,2,0.000000
313_RTPV_8,3,0.000000
313_RTPV_8,4,0.000000
313_RTPV_8,5,0.000000
313_RTPV_8,6,0.000000
313_RTPV_8,7,0.000000
313_RTPV_8,8,0.000000
313_RTPV_8,9,0.000000
313_RTPV_8,10,3.216667
313_RTPV_8,11,0.000000
313_RTPV_8,12,0.000000
313_RTPV_8,13,35.300000
313_RTPV_8,14,0.000000
313_RTPV_8,15,0.000000
313_RTPV_8,16,39.041667
313_RTPV_8,17,20.250000
313_RTPV_8,18,15.325000
313_RTPV_8,19,4.658333
313_RTPV_8,20,0.000000
313_RTPV_8,21,0.000000
313_RTPV_8,22,0.000000
313_RTPV_8,23,0.000000
313_RTPV_8,24,0.000000
313_RTPV_9,1,0.000000
313_RTPV_9,2,0.000000
313_RTPV_9,3,0.000000
313_RTPV_9,4,0.000000
313_RTPV_9,5,0.000000
313_RTPV_9,6,0.000000
313_RTPV_9,7,0.000000
313_RTPV_9,8,0.000000
313_RTPV_9,9,0.000000
313_RTPV_9,10,5.141667
313_RTPV_9,11,17.891667
313_RTPV_9,12,0.000000
313_RTPV_9,13,34.166667
313_RTPV_9,14,0.000000
313_RTPV_9,15,37.925000
313_RTPV_9,16,39.900000
313_RTPV_9,17,0.000000
313_RTPV_9,18,18.066667
313_RTPV_9,19,4.183333
313_RTPV_9,20,0.000000
313_RTPV_9,21,0.000000
313_RTPV_9,22,0.000000
313_RTPV_9,23,0.000000
313_RTPV_9,24,0.000000
313_RTPV_10,1,0.000000
313_RTPV_10,2,0.000000
313_RTPV_10,3,0.000000
313_RTPV_10,4,0.000000
313_RTPV_10,5,0.000000
313_RTPV_10,6,0.000000
313_RTPV_10,7,0.000000
313_RTPV_10,8,0.000000
313_RTPV_10,9,0.000000
313_RTPV_10,10,5.016667
313_RTPV_10,11,17.692950
313_RTPV_10,12,0.000000
313_RTPV_10,13,33.858333
313_RTPV_10,14,0.000000
313_RTPV_10,15,41.950000
313_RTPV_10,16,0.000000
313_RTPV_10,17,0.000000
313_RTPV_10,18,18.791667
313_RTPV_10,19,4.433333
313_RTPV_10,20,0.000000
313_RTPV_10,21,0.000000
313_RTPV_10,22,0.000000
313_RTPV_10,23,0.000000
313_RTPV_10,24,0.000000
313_RTPV_11,1,0.000000
313_RTPV_11,2,0.000000
313_RTPV_11,3,0.000000
313_RTPV_11,4,0.000000
313_RTPV_11,5,0.000000
313_RTPV_11,6,0.000000
313_RTPV_11,7,0.000000
313_RTPV_11,8,0.000000
313_RTPV_11,9,0.000000
313_RTPV_11,10,0.000000
313_RTPV_11,11,0.000000
313_RTPV_11,12,0.000000
313_RTPV_11,13,36.608333
313_RTPV_11,14,0.000000
313_RTPV_11,15,42.308333
313_RTPV_11,16,38.850000
313_RTPV_11,17,0.000000
313_RTPV_11,18,15.641667
313_RTPV_11,19,2.391667
313_RTPV_11,20,0.000000
313_RTPV_11,21,0.000000
313_RTPV_11,22,0.000000
313_RTPV_11,23,0.000000
313_RTPV_11,24,0.000000
313_RTPV_12,1,0.000000
313_RTPV_12,2,0.000000
313_RTPV_12,3,0.000000
313_RTPV_12,4,0.000000
313_RTPV_12,5,0.000000
313_RTPV_12,6,0.000000
313_RTPV_12,7,0.000000
313_RTPV_12,8,0.000000
313_RTPV_12,9,0.000000
313_RTPV_12,10,0.000000
313_RTPV_12,11,5.866667
313_RTPV_12,12,0.000000
313_RTPV_12,13,17.050000
313_RTPV_12,14,0.000000
313_RTPV_12,15,0.000000
313_RTPV_12,16,17.066667
313_RTPV_12,17,0.000000
313_RTPV_12,18,8.233333
313_RTPV_12,19,1.708333
313_RTPV_12,20,0.000000
313_RTPV_12,21,0.000000
313_RTPV_12,22,0.000000
313_RTPV_12,23,0.000000
313_RTPV_12,24,0.000000
320_RTPV_1,1,0.000000
320_RTPV_1,2,0.000000
320_RTPV_1,3,0.000000
320_RTPV_1,4,0.000000
320_RTPV_1,5,0.000000
320_RTPV_1,6,0.000000
320_RTPV_1,7,0.000000
320_RTPV_1,8,0.000000
320_RTPV_1,9,0.000000
320_RTPV_1,10,0.058333
320_RTPV_1,11,7.266667
320_RTPV_1,12,0.000000
320_RTPV_1,13,17.625000
320_RTPV_1,14,0.000000
320_RTPV_1,15,20.583333
320_RTPV_1,16,0.000000
320_RTPV_1,17,13.391667
320_RTPV_1,18,7.483333
320_RTPV_1,19,2.233333
320_RTPV_1,20,0.000000
320_RTPV_1,21,0.000000
320_RTPV_1,22,0.000000
320_RTPV_1,23,0.000000
320_RTPV_1,24,0.000000
320_RTPV_2,1,0.000000
320_RTPV_2,2,0.000000
320_RTPV_2,3,0.000000
320_RTPV_2,4,0.000000
320_RTPV_2,5,0.000000
320_RTPV_2,6,0.000000
320_RTPV_2,7,0.000000
320_RTPV_2,8,0.000000
320_RTPV_2,9,0.000000
320_RTPV_2,10,1.533333
320_RTPV_2,11,0.000000
320_RTPV_2,12,0.000000
320_RTPV_2,13,16.183333
320_RTPV_2,14,0.000000
320_RTPV_2,15,0.000000
320_RTPV_2,16,0.000000
320_RTPV_2,17,0.000000
320_RTPV_2,18,6.766667
320_RTPV_2,19,1.991667
320_RTPV_2,20,0.000000
320_RTPV_2,21,0.000000
320_RTPV_2,22,0.000000
320_RTPV_2,23,0.000000
320_RTPV_2,24,0.000000
320_RTPV_3,1,0.000000
320_RTPV_3,2,0.000000
320_RTPV_3,3,0.000000
320_RTPV_3,4,0.000000
320_RTPV_3,5,0.000000
320_RTPV_3,6,0.000000
320_RTPV_3,7,0.000000
320_RTPV_3,8,0.000000
320_RTPV_3,9,0.000000
320_RTPV_3,10,0.391667
320_RTPV_3,11,0.000000
320_RTPV_3,12,0.000000
320_RTPV_3,13,17.733333
320_RTPV_3,14,0.000000
320_RTPV_3,15,0.000000
320_RTPV_3,16,0.000000
320_RTPV_3,17,0.000000
320_RTPV_3,18,7.083333
320_RTPV_3,19,1.833333
320_RTPV_3,20,0.000000
320_RTPV_3,21,0.000000
320_RTPV_3,22,0.000000
320_RTPV_3,23,0.000000
320_RTPV_3,24,0.000000
313_RTPV_13,1,0.000000
313_RTPV_13,2,0.000000
313_RTPV_13,3,0.000000
313_RTPV_13,4,0.000000
313_RTPV_13,5,0.000000
313_RTPV_13,6,0.000000
313_RTPV_13,7,0.000000
313_RTPV_13,8,0.000000
313_RTPV_13,9,0.000000
313_RTPV_13,10,2.208333
313_RTPV_13,11,0.000000
313_RTPV_13,12,0.000000
313_RTPV_13,13,11.200000
313_RTPV_13,14,0.000000
313_RTPV_13,15,18.391667
313_RTPV_13,16,16.233333
313_RTPV_13,17,0.000000
313_RTPV_13,18,8.366667
313_RTPV_13,19,2.516667
313_RTPV_13,20,0.000000
313_RTPV_13,21,0.000000
313_RTPV_13,22,0.000000
313_RTPV_13,23,0.000000
313_RTPV_13,24,0.000000
320_RTPV_4,1,0.000000
320_RTPV_4,2,0.000000
320_RTPV_4,3,0.000000
320_RTPV_4,4,0.000000
320_RTPV_4,5,0.000000
320_RTPV_4,6,0.000000
320_RTPV_4,7,0.000000
320_RTPV_4,8,0.000000
320_RTPV_4,9,0.000000
320_RTPV_4,10,2.116667
320_RTPV_4,11,7.750000
320_RTPV_4,12,0.000000
320_RTPV_4,13,13.150000
320_RTPV_4,14,0.000000
320_RTPV_4,15,0.000000
320_RTPV_4,16,0.000000
320_RTPV_4,17,0.000000
320_RTPV_4,18,6.950000
320_RTPV_4,19,2.091667
320_RTPV_4,20,0.000000
320_RTPV_4,21,0.000000
320_RTPV_4,22,0.000000
320_RTPV_4,23,0.000000
320_RTPV_4,24,0.000000
320_RTPV_5,1,0.000000
320_RTPV_5,2,0.000000
320_RTPV_5,3,0.000000
320_RTPV_5,4,0.000000
320_RTPV_5,5,0.000000
320_RTPV_5,6,0.000000
320_RTPV_5,7,0.000000
320_RTPV_5,8,0.000000
320_RTPV_5,9,0.000000
320_RTPV_5,10,2.208333
320_RTPV_5,11,0.000000
320_RTPV_5,12,0.000000
320_RTPV_5,13,7.091667
320_RTPV_5,14,0.000000
320_RTPV_5,15,17.233333
320_RTPV_5,16,0.000000
320_RTPV_5,17,0.000000
320_RTPV_5,18,7.650000
320_RTPV_5,19,2.183333
320_RTPV_5,20,0.000000
320_RTPV_5,21,0.000000
320_RTPV_5,22,0.000000
320_RTPV_5,23,0.000000
320_RTPV_5,24,0.000000
320_RTPV_6,1,0.000000
320_RTPV_6,2,0.000000
320_RTPV_6,3,0.000000
320_RTPV_6,4,0.000000
320_RTPV_6,5,0.000000
320_RTPV_6,6,0.000000
320_RTPV_6,7,0.000000
320_RTPV_6,8,0.000000
320_RTPV_6,9,0.000000
320_RTPV_6,10,0.883333
320_RTPV_6,11,2.691667
320_RTPV_6,12,0.000000
320_RTPV_6,13,4.858333
320_RTPV_6,14,0.000000
320_RTPV_6,15,0.000000
320_RTPV_6,16,0.000000
320_RTPV_6,17,0.000000
320_RTPV_6,18,2.958333
320_RTPV_6,19,0.858333
320_RTPV_6,20,0.000000
320_RTPV_6,21,0.000000
320_RTPV_6,22,0.000000
320_RTPV_6,23,0.000000
320_RTPV_6,24,0.000000
309_WIND_1,1,66.330541
309_WIND_1,2,142.550000
309_WIND_1,3,145.433333
309_WIND_1,4,0.000000
309_WIND_1,5,0.000000
309_WIND_1,6,0.000000
309_WIND_1,7,145.383333
309_WIND_1,8,145.950000
309_WIND_1,9,23.327203
309_WIND_1,10,145.250000
309_WIND_1,11,0.000000
309_WIND_1,12,146.375000
309_WIND_1,13,144.866667
309_WIND_1,14,-0.000000
309_WIND_1,15,144.433333
309_WIND_1,16,143.425000
309_WIND_1,17,144.891667
309_WIND_1,18,144.508333
309_WIND_1,19,145.725000
309_WIND_1,20,145.741667
309_WIND_1,21,146.108333
309_WIND_1,22,145.316667
309_WIND_1,23,146.350000
309_WIND_1,24,110.255564
317_WIND_1,1,714.683333
317_WIND_1,2,705.133333
317_WIND_1,3,751.333333
317_WIND_1,4,722.283333
317_WIND_1,5,755.316667
317_WIND_1,6,734.683333
317_WIND_1,7,760.508333
317_WIND_1,8,538.397510
317_WIND_1,9,765.891667
317_WIND_1,10,759.800000
317_WIND_1,11,774.933333
317_WIND_1,12,781.741667
317_WIND_1,13,0.000000
317_WIND_1,14,774.316667
317_WIND_1,15,0.000000
317_WIND_1,16,0.000000
317_WIND_1,17,739.775000
317_WIND_1,18,400.226496
317_WIND_1,19,775.366667
317_WIND_1,20,768.683333
317_WIND_1,21,704.641667
317_WIND_1,22,736.533333
317_WIND_1,23,721.466667
317_WIND_1,24,644.566667
303_WIND_1,1,460.393002
303_WIND_1,2,313.892331
303_WIND_1,3,199.871082
303_WIND_1,4,320.805207
303_WIND_1,5,343.089613
303_WIND_1,6,313.636935
303_WIND_1,7,163.751996
303_WIND_1,8,479.184600
303_WIND_1,9,378.518112
303_WIND_1,10,170.734328
303_WIND_1,11,0.000000
303_WIND_1,12,165.650500
303_WIND_1,13,146.437586
303_WIND_1,14,370.797532
303_WIND_1,15,649.838009
303_WIND_1,16,688.750933
303_WIND_1,17,102.293021
303_WIND_1,18,575.926445
303_WIND_1,19,452.218974
303_WIND_1,20,401.054638
303_WIND_1,21,411.298574
303_WIND_1,22,412.760188
303_WIND_1,23,443.927562
303_WIND_1,24,430.262911
