,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C13-2-4,-41.803010,-0.000000,0.000000
C13-2-5,-41.817770,-0.000000,0.000000
C13-2-6,-47.985826,-0.000000,0.000000
C13-2-7,-58.303213,-0.000000,0.000000
C13-2-8,-64.194913,-0.000000,0.000000
C13-2-9,-75.045625,-0.000000,0.000000
C13-2-10,-49.819253,-0.000000,0.000000
C13-2-11,-43.050365,-0.000000,0.000000
C13-2-12,-48.806704,-0.000000,0.000000
C13-2-13,-40.532325,-0.000000,0.000000
C13-2-14,-36.887275,-0.000000,0.000000
C13-2-15,-52.190004,-0.000000,0.000000
C13-2-16,-53.411274,-0.000000,0.000000
C13-2-17,-13.423028,-0.000000,0.000000
C13-2-18,-17.873028,-0.000000,0.000000
C13-2-19,-18.571002,-0.000000,0.000000
C13-2-20,-16.015107,-0.000000,0.000000
C13-2-21,-13.129690,-0.000000,0.000000
C13-2-22,-42.072087,-0.000000,0.000000
C13-2-23,-44.508213,-0.000000,0.000000
C13-2-24,-39.434200,-0.000000,0.000000
C14-1,-85.185160,-0.000000,0.000000
C14-2,-75.121272,-0.000000,0.000000
C14-3,-61.259207,-0.000000,0.000000
C14-4,-25.367670,-0.000000,0.000000
C14-5,-20.469569,-0.000000,0.000000
C14-6,-52.799257,-0.000000,0.000000
C14-7,-84.102961,-0.000000,0.000000
C14-8,-102.416957,-0.000000,0.000000
C14-9,-94.833837,-0.000000,0.000000
C14-10,-95.859352,-0.000000,0.000000
C14-11,-79.043173,-0.000000,0.000000
C14-12,-125.827122,-0.000000,0.000000
C14-13,-81.679373,-0.000000,0.000000
C14-14,-30.250037,-0.000000,0.000000
C14-15,-99.948139,-0.000000,0.000000
C14-16,-46.622089,-0.000000,0.000000
C14-17,13.064270,-0.000000,0.000000
C14-18,17.250704,-0.000000,0.000000
C14-19,21.164776,-0.000000,0.000000
C14-20,21.770539,-0.000000,0.000000
C14-21,26.107156,-0.000000,0.000000
C14-22,14.850730,-0.000000,0.000000
C14-23,22.630512,-0.000000,0.000000
C14-24,21.957999,-0.000000,0.000000
C15-1,-100.308641,-0.000000,0.000000
C15-2,-84.850054,-0.000000,0.000000
C15-3,-56.501970,-0.000000,0.000000
C15-4,-21.484480,-0.000000,0.000000
C15-5,-17.214840,-0.000000,0.000000
C15-6,-43.707288,-0.000000,0.000000
C15-7,-70.324993,-0.000000,0.000000
C15-8,-101.023535,-0.000000,0.000000
C15-9,-110.417200,-0.000000,0.000000
C15-10,-109.325911,-0.000000,0.000000
C15-11,-107.257084,-0.000000,0.000000
C15-12,-166.344122,-0.000000,0.000000
C15-13,-94.356428,-0.000000,0.000000
C15-14,-50.996939,-0.000000,0.000000
C15-15,-113.677073,-0.000000,0.000000
C15-16,-49.708194,-0.000000,0.000000
C15-17,5.758139,-0.000000,0.000000
C15-18,7.293886,-0.000000,0.000000
C15-19,13.504434,-0.000000,0.000000
C15-20,22.301184,-0.000000,0.000000
C15-21,26.579920,-0.000000,0.000000
C15-22,18.794457,-0.000000,0.000000
C15-23,32.795926,-0.000000,0.000000
C15-24,35.255905,-0.000000,0.000000
C16-1,-117.754779,-0.000000,0.000000
C16-2,-114.129940,-0.000000,0.000000
C16-3,-113.211703,-0.000000,0.000000
C16-4,-94.636342,-0.000000,0.000000
C16-5,-92.598852,-0.000000,0.000000
C16-6,-115.667926,-0.000000,0.000000
C16-7,-140.029627,-0.000000,0.000000
C16-8,-131.744001,-0.000000,0.000000
C16-9,-125.532674,-0.000000,0.000000
C16-10,-120.856180,-0.000000,0.000000
C16-11,-113.893213,-0.000000,0.000000
C16-12,-131.393390,-0.000000,0.000000
C16-13,-117.231078,-0.000000,0.000000
C16-14,-92.486416,-0.000000,0.000000
C16-15,-126.766352,-0.000000,0.000000
C16-16,-109.642963,-0.000000,0.000000
C16-17,-94.668661,-0.000000,0.000000
C16-18,-110.437255,-0.000000,0.000000
C16-19,-115.090066,-0.000000,0.000000
C16-20,-113.494784,-0.000000,0.000000
C16-21,-106.670634,-0.000000,0.000000
C16-22,-113.832634,-0.000000,0.000000
C16-23,-105.137344,-0.000000,0.000000
C16-24,-96.644873,-0.000000,0.000000
C17-1,-133.101760,-0.000000,0.000000
C17-2,-124.002497,-0.000000,0.000000
C17-3,-108.384161,-0.000000,0.000000
C17-4,-90.695766,-0.000000,0.000000
C17-5,-89.296024,-0.000000,0.000000
C17-6,-106.441593,-0.000000,0.000000
C17-7,-126.048044,-0.000000,0.000000
C17-8,-130.329987,-0.000000,0.000000
C17-9,-141.346333,-0.000000,0.000000
C17-10,-134.521751,-0.000000,0.000000
C17-11,-142.524078,-0.000000,0.000000
C17-12,-172.509163,-0.000000,0.000000
C17-13,-130.095478,-0.000000,0.000000
C17-14,-113.539922,-0.000000,0.000000
C17-15,-140.698176,-0.000000,0.000000
C17-16,-112.774676,-0.000000,0.000000
C17-17,-102.082765,-0.000000,0.000000
C17-18,-120.541218,-0.000000,0.000000
C17-19,-122.863615,-0.000000,0.000000
C17-20,-112.956296,-0.000000,0.000000
C17-21,-106.190884,-0.000000,0.000000
C17-22,-109.830626,-0.000000,0.000000
C17-23,-94.821702,-0.000000,0.000000
C17-24,-83.150446,-0.000000,0.000000
C18-1,-122.852475,-0.000000,0.000000
C18-2,-109.307661,-0.000000,0.000000
C18-3,-77.714646,-0.000000,0.000000
C18-4,-63.096824,-0.000000,0.000000
C18-5,-61.819506,-0.000000,0.000000
C18-6,-65.653273,-0.000000,0.000000
C18-7,-69.461909,-0.000000,0.000000
C18-8,-132.802929,-0.000000,0.000000
C18-9,-152.268010,-0.000000,0.000000
C18-10,-189.518688,-0.000000,0.000000
C18-11,-235.145077,-0.000000,0.000000
C18-12,-291.051279,-0.000000,0.000000
C18-13,-128.182828,-0.000000,0.000000
C18-14,-195.244610,-0.000000,0.000000
C18-15,-182.777451,-0.000000,0.000000
C18-16,-86.717146,-0.000000,0.000000
C18-17,-63.424350,-0.000000,0.000000
C18-18,-81.131674,-0.000000,0.000000
C18-19,-75.509919,-0.000000,0.000000
C18-20,-60.456668,-0.000000,0.000000
C18-21,-52.363808,-0.000000,0.000000
C18-22,-43.910053,-0.000000,0.000000
C18-23,10.436761,-0.000000,0.000000
C18-24,37.130327,-0.000000,0.000000
C19-1,-80.087464,-0.000000,0.000000
C19-2,-79.943551,-0.000000,0.000000
C19-3,-96.756264,-0.000000,0.000000
C19-4,-56.907188,-0.000000,0.000000
C19-5,-51.248915,-0.000000,0.000000
C19-6,-102.813911,-0.000000,0.000000
C19-7,-154.670679,-0.000000,0.000000
C19-8,-101.358029,-0.000000,0.000000
C19-9,-68.098501,-0.000000,0.000000
C19-10,-27.196844,-0.000000,0.000000
C19-11,42.208691,-0.000000,0.000000
C19-12,33.830767,-0.000000,0.000000
C19-13,-70.727622,-0.000000,0.000000
C19-14,72.508157,-0.000000,0.000000
C19-15,-43.937040,-0.000000,0.000000
C19-16,-69.547906,-0.000000,0.000000
C19-17,-18.180041,-0.000000,0.000000
C19-18,-12.054878,-0.000000,0.000000
C19-19,-18.415370,-0.000000,0.000000
C19-20,-31.267577,-0.000000,0.000000
C19-21,-28.199670,-0.000000,0.000000
C19-22,-55.071852,-0.000000,0.000000
C19-23,-92.943592,-0.000000,0.000000
C19-24,-111.817201,-0.000000,0.000000
C20-1,-95.592401,-0.000000,0.000000
C20-2,-91.771531,-0.000000,0.000000
C20-3,-86.289567,-0.000000,0.000000
C20-4,-70.096273,-0.000000,0.000000
C20-5,-67.686155,-0.000000,0.000000
C20-6,-82.041547,-0.000000,0.000000
C20-7,-94.296696,-0.000000,0.000000
C20-8,-135.314572,-0.000000,0.000000
C20-9,-124.178998,-0.000000,0.000000
C20-10,-165.245216,-0.000000,0.000000
C20-11,-184.289503,-0.000000,0.000000
C20-12,-218.019388,-0.000000,0.000000
C20-13,-105.332436,-0.000000,0.000000
C20-14,-157.848319,-0.000000,0.000000
C20-15,-158.031048,-0.000000,0.000000
C20-16,-81.154441,-0.000000,0.000000
C20-17,-50.255048,-0.000000,0.000000
C20-18,-63.184510,-0.000000,0.000000
C20-19,-61.702153,-0.000000,0.000000
C20-20,-61.413157,-0.000000,0.000000
C20-21,-53.215964,-0.000000,0.000000
C20-22,-51.018621,-0.000000,0.000000
C20-23,-7.886398,-0.000000,0.000000
C20-24,13.160852,-0.000000,0.000000
C21-1,-137.817999,-0.000000,0.000000
C21-2,-117.081020,-0.000000,0.000000
C21-3,-78.596564,-0.000000,0.000000
C21-4,-42.083972,-0.000000,0.000000
C21-5,-38.824709,-0.000000,0.000000
C21-6,-68.107335,-0.000000,0.000000
C21-7,-102.076341,-0.000000,0.000000
C21-8,-62.838949,-0.000000,0.000000
C21-9,-73.084536,-0.000000,0.000000
C21-10,-11.502446,-0.000000,0.000000
C21-11,7.808342,-0.000000,0.000000
C21-12,-42.733896,-0.000000,0.000000
C21-13,-42.019470,-0.000000,0.000000
C21-14,65.711458,-0.000000,0.000000
C21-15,-33.444201,-0.000000,0.000000
C21-16,-35.528430,-0.000000,0.000000
C21-17,-39.869578,-0.000000,0.000000
C21-18,-50.062822,-0.000000,0.000000
C21-19,-47.657027,-0.000000,0.000000
C21-20,-29.241954,-0.000000,0.000000
C21-21,-26.395001,-0.000000,0.000000
C21-22,-40.017548,-0.000000,0.000000
C21-23,-54.139378,-0.000000,0.000000
C21-24,-61.055393,-0.000000,0.000000
C22-1,-100.918513,-0.000000,0.000000
C22-2,-79.906040,-0.000000,0.000000
C22-3,-40.022615,-0.000000,0.000000
C22-4,-8.247405,-0.000000,0.000000
C22-5,-5.943234,-0.000000,0.000000
C22-6,-30.671462,-0.000000,0.000000
C22-7,-61.783491,-0.000000,0.000000
C22-8,4.594499,-0.000000,0.000000
C22-9,-12.972506,-0.000000,0.000000
C22-10,78.345208,-0.000000,0.000000
C22-11,110.382820,-0.000000,0.000000
C22-12,72.640721,-0.000000,0.000000
C22-13,11.265154,-0.000000,0.000000
C22-14,160.353227,-0.000000,0.000000
C22-15,49.901181,-0.000000,0.000000
C22-16,5.162706,-0.000000,0.000000
C22-17,-16.725365,-0.000000,0.000000
C22-18,-20.956751,-0.000000,0.000000
C22-19,-19.092279,-0.000000,0.000000
C22-20,1.280023,-0.000000,0.000000
C22-21,-0.068377,-0.000000,0.000000
C22-22,-16.469062,-0.000000,0.000000
C22-23,-56.011179,-0.000000,0.000000
C22-24,-75.334414,-0.000000,0.000000
C23-1,-163.646781,-0.000000,0.000000
C23-2,-160.833143,-0.000000,0.000000
C23-3,-175.589861,-0.000000,0.000000
C23-4,-135.034996,-0.000000,0.000000
C23-5,-130.389377,-0.000000,0.000000
C23-6,-186.741465,-0.000000,0.000000
C23-7,-249.614684,-0.000000,0.000000
C23-8,-93.135029,-0.000000,0.000000
C23-9,-142.369937,-0.000000,0.000000
C23-10,37.182656,-0.000000,0.000000
C23-11,112.419542,-0.000000,0.000000
C23-12,-57.994700,-0.000000,0.000000
C23-13,-0.655398,-0.000000,0.000000
C23-14,138.479305,-0.000000,0.000000
C23-15,9.891179,-0.000000,0.000000
C23-16,-52.325066,-0.000000,0.000000
C23-17,-130.001617,-0.000000,0.000000
C23-18,-136.488602,-0.000000,0.000000
C23-19,-146.684905,-0.000000,0.000000
C23-20,-155.854733,-0.000000,0.000000
C23-21,-148.183852,-0.000000,0.000000
C23-22,-167.230979,-0.000000,0.000000
C23-23,-194.669312,-0.000000,0.000000
C23-24,-203.784616,-0.000000,0.000000
C24-1,9.857997,-0.000000,0.000000
C24-2,27.353046,-0.000000,0.000000
C24-3,68.705551,-0.000000,0.000000
C24-4,38.060427,-0.000000,0.000000
C24-5,39.772404,-0.000000,0.000000
C24-6,29.865323,-0.000000,0.000000
C24-7,66.945577,-0.000000,0.000000
C24-8,-89.671348,-0.000000,0.000000
C24-9,-78.343160,-0.000000,0.000000
C24-10,-106.645634,-0.000000,0.000000
C24-11,-162.514491,-0.000000,0.000000
C24-12,-187.971027,-0.000000,0.000000
C24-13,-158.862427,-0.000000,0.000000
C24-14,-47.057073,-0.000000,0.000000
C24-15,-135.263148,-0.000000,0.000000
C24-16,-25.181141,-0.000000,0.000000
C24-17,-0.538770,-0.000000,0.000000
C24-18,-12.144061,-0.000000,0.000000
C24-19,-4.439591,-0.000000,0.000000
C24-20,40.513633,-0.000000,0.000000
C24-21,52.796080,-0.000000,0.000000
C24-22,56.345501,-0.000000,0.000000
C24-23,74.695141,-0.000000,0.000000
C24-24,72.131364,-0.000000,0.000000
C25-1-1,-92.380924,-0.000000,0.000000
C25-1-2,-96.855407,-0.000000,0.000000
C25-1-3,-118.167042,-0.000000,0.000000
C25-1-4,-90.931267,-0.000000,0.000000
C25-1-5,-82.143522,-0.000000,0.000000
C25-1-6,-137.316736,-0.000000,0.000000
C25-1-7,-153.031998,-0.000000,0.000000
C25-1-8,-75.134340,-0.000000,0.000000
C25-1-9,-78.869233,-0.000000,0.000000
C25-1-10,-32.432710,-0.000000,0.000000
C25-1-11,20.277535,-0.000000,0.000000
C25-1-12,-60.936493,-0.000000,0.000000
C25-1-13,-50.455656,-0.000000,0.000000
C25-1-14,30.968249,-0.000000,0.000000
C25-1-15,-34.466058,-0.000000,0.000000
C25-1-16,-41.088395,-0.000000,0.000000
C25-1-17,-41.800972,-0.000000,0.000000
C25-1-18,-44.721549,-0.000000,0.000000
C25-1-19,-54.115714,-0.000000,0.000000
C25-1-20,-80.113752,-0.000000,0.000000
C25-1-21,-79.770138,-0.000000,0.000000
C25-1-22,-87.124080,-0.000000,0.000000
C25-1-23,-98.150306,-0.000000,0.000000
C25-1-24,-102.652640,-0.000000,0.000000
C25-2-1,-92.380924,-0.000000,0.000000
C25-2-2,-96.855407,-0.000000,0.000000
C25-2-3,-118.167042,-0.000000,0.000000
C25-2-4,-90.931267,-0.000000,0.000000
C25-2-5,-82.143522,-0.000000,0.000000
C25-2-6,-137.316736,-0.000000,0.000000
C25-2-7,-153.031998,-0.000000,0.000000
C25-2-8,-75.134340,-0.000000,0.000000
C25-2-9,-78.869233,-0.000000,0.000000
C25-2-10,-32.432710,-0.000000,0.000000
C25-2-11,20.277535,-0.000000,0.000000
C25-2-12,-60.936493,-0.000000,0.000000
C25-2-13,-50.455656,-0.000000,0.000000
C25-2-14,30.968249,-0.000000,0.000000
C25-2-15,-34.466058,-0.000000,0.000000
C25-2-16,-41.088395,-0.000000,0.000000
C25-2-17,-41.800972,-0.000000,0.000000
C25-2-18,-44.721549,-0.000000,0.000000
C25-2-19,-54.115714,-0.000000,0.000000
C25-2-20,-80.113752,-0.000000,0.000000
C25-2-21,-79.770138,-0.000000,0.000000
C25-2-22,-87.124080,-0.000000,0.000000
C25-2-23,-98.150306,-0.000000,0.000000
C25-2-24,-102.652640,-0.000000,0.000000
C26-1,137.366206,-0.000000,0.000000
C26-2,133.182508,-0.000000,0.000000
C26-3,137.812810,-0.000000,0.000000
C26-4,16.139659,-0.000000,0.000000
C26-5,-4.802506,-0.000000,0.000000
C26-6,107.628794,-0.000000,0.000000
