,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C7-4,-161.624025,-0.000000,0.000000
C7-5,-143.353680,-0.000000,0.000000
C7-6,-125.728867,-0.000000,0.000000
C7-7,-185.548325,-0.000000,0.000000
C7-8,-148.955944,-0.000000,0.000000
C7-9,-159.196166,-0.000000,0.000000
C7-10,-46.900146,-0.000000,0.000000
C7-11,-122.874666,-0.000000,0.000000
C7-12,-15.493476,-0.000000,0.000000
C7-13,33.978459,-0.000000,0.000000
C7-14,13.680545,-0.000000,0.000000
C7-15,2.103882,-0.000000,0.000000
C7-16,15.329211,-0.000000,0.000000
C7-17,37.902817,-0.000000,0.000000
C7-18,15.084897,-0.000000,0.000000
C7-19,5.899383,-0.000000,0.000000
C7-20,18.019527,-0.000000,0.000000
C7-21,8.107389,-0.000000,0.000000
C7-22,10.870346,-0.000000,0.000000
C7-23,28.334553,-0.000000,0.000000
C7-24,51.641229,-0.000000,0.000000
C8-1,-48.772298,-0.000000,0.000000
C8-2,-50.465145,-0.000000,0.000000
C8-3,-55.219613,-0.000000,0.000000
C8-4,-57.862036,-0.000000,0.000000
C8-5,-63.112818,-0.000000,0.000000
C8-6,-65.478655,-0.000000,0.000000
C8-7,-72.077353,-0.000000,0.000000
C8-8,-72.692908,-0.000000,0.000000
C8-9,-78.844178,-0.000000,0.000000
C8-10,-68.258386,-0.000000,0.000000
C8-11,-71.179925,-0.000000,0.000000
C8-12,-62.449005,-0.000000,0.000000
C8-13,-62.137695,-0.000000,0.000000
C8-14,-69.808029,-0.000000,0.000000
C8-15,-68.733855,-0.000000,0.000000
C8-16,-65.759510,-0.000000,0.000000
C8-17,-64.178910,-0.000000,0.000000
C8-18,-61.009815,-0.000000,0.000000
C8-19,-54.482001,-0.000000,0.000000
C8-20,-46.548049,-0.000000,0.000000
C8-21,-42.362037,-0.000000,0.000000
C8-22,-42.333317,-0.000000,0.000000
C8-23,-41.486941,-0.000000,0.000000
C8-24,-40.431252,-0.000000,0.000000
C9-1,-34.962319,-0.000000,0.000000
C9-2,-37.697949,-0.000000,0.000000
C9-3,-40.669262,-0.000000,0.000000
C9-4,-45.310260,-0.000000,0.000000
C9-5,-54.767083,-0.000000,0.000000
C9-6,-67.067672,-0.000000,0.000000
C9-7,-83.251882,-0.000000,0.000000
C9-8,-79.556653,-0.000000,0.000000
C9-9,-78.681818,-0.000000,0.000000
C9-10,-57.749401,-0.000000,0.000000
C9-11,-67.518796,-0.000000,0.000000
C9-12,-37.641464,-0.000000,0.000000
C9-13,-26.651344,-0.000000,0.000000
C9-14,-31.526487,-0.000000,0.000000
C9-15,-30.209515,-0.000000,0.000000
C9-16,-25.939072,-0.000000,0.000000
C9-17,-20.393955,-0.000000,0.000000
C9-18,-13.838213,-0.000000,0.000000
C9-19,-8.423056,-0.000000,0.000000
C9-20,-6.196458,-0.000000,0.000000
C9-21,-3.054859,-0.000000,0.000000
C9-22,-2.857844,-0.000000,0.000000
C9-23,-0.396884,-0.000000,0.000000
C9-24,2.771470,-0.000000,0.000000
C10-1,-56.569438,-0.000000,0.000000
C10-2,-60.417761,-0.000000,0.000000
C10-3,-66.331884,-0.000000,0.000000
C10-4,-71.769416,-0.000000,0.000000
C10-5,-81.081977,-0.000000,0.000000
C10-6,-91.542436,-0.000000,0.000000
C10-7,-103.879705,-0.000000,0.000000
C10-8,-102.959600,-0.000000,0.000000
C10-9,-102.715163,-0.000000,0.000000
C10-10,-90.670496,-0.000000,0.000000
C10-11,-96.803017,-0.000000,0.000000
C10-12,-76.712724,-0.000000,0.000000
C10-13,-69.276663,-0.000000,0.000000
C10-14,-76.942727,-0.000000,0.000000
C10-15,-75.242335,-0.000000,0.000000
C10-16,-69.917522,-0.000000,0.000000
C10-17,-63.850465,-0.000000,0.000000
C10-18,-56.194806,-0.000000,0.000000
C10-19,-48.419273,-0.000000,0.000000
C10-20,-43.272854,-0.000000,0.000000
C10-21,-38.613770,-0.000000,0.000000
C10-22,-36.964411,-0.000000,0.000000
C10-23,-34.652032,-0.000000,0.000000
C10-24,-32.138769,-0.000000,0.000000
C11-1,-49.940364,-0.000000,0.000000
C11-2,-52.904150,-0.000000,0.000000
C11-3,-58.707206,-0.000000,0.000000
C11-4,-62.224756,-0.000000,0.000000
C11-5,-66.962881,-0.000000,0.000000
C11-6,-70.542689,-0.000000,0.000000
C11-7,-73.550710,-0.000000,0.000000
C11-8,-75.613400,-0.000000,0.000000
C11-9,-76.496474,-0.000000,0.000000
C11-10,-77.815351,-0.000000,0.000000
C11-11,-77.754732,-0.000000,0.000000
C11-12,-76.126206,-0.000000,0.000000
C11-13,12.327619,-0.000000,0.000000
C11-14,5.605445,-0.000000,0.000000
C11-15,6.842403,-0.000000,0.000000
C11-16,10.558194,-0.000000,0.000000
C11-17,14.059361,-0.000000,0.000000
C11-18,-69.046870,-0.000000,0.000000
C11-19,-62.735923,-0.000000,0.000000
C11-20,-57.095064,-0.000000,0.000000
C11-21,-53.202330,-0.000000,0.000000
C11-22,-51.116703,-0.000000,0.000000
C11-23,-50.073071,-0.000000,0.000000
C11-24,-49.366939,-0.000000,0.000000
C12-1-1,-70.135326,-0.000000,0.000000
C12-1-2,-73.079951,-0.000000,0.000000
C12-1-3,-81.096065,-0.000000,0.000000
C12-1-4,-83.017035,-0.000000,0.000000
C12-1-5,-88.432723,-0.000000,0.000000
C12-1-6,-87.758110,-0.000000,0.000000
C12-1-7,-87.698937,-0.000000,0.000000
C12-1-8,-92.113241,-0.000000,0.000000
C12-1-9,-65.601569,-0.000000,0.000000
C12-1-10,-101.930036,-0.000000,0.000000
C12-1-11,-99.177178,-0.000000,0.000000
C12-1-12,-105.880058,-0.000000,0.000000
C12-1-13,-65.166909,-0.000000,0.000000
C12-1-14,-76.816625,-0.000000,0.000000
C12-1-15,-75.402577,-0.000000,0.000000
C12-1-16,-71.497802,-0.000000,0.000000
C12-1-17,-69.478782,-0.000000,0.000000
C12-1-18,-109.352635,-0.000000,0.000000
C12-1-19,-100.715127,-0.000000,0.000000
C12-1-20,-90.142563,-0.000000,0.000000
C12-1-21,-84.598034,-0.000000,0.000000
C12-1-22,-82.527986,-0.000000,0.000000
C12-1-23,-82.049818,-0.000000,0.000000
C12-1-24,-82.115495,-0.000000,0.000000
C13-2-1,-48.123455,-0.000000,0.000000
C13-2-2,-52.197075,-0.000000,0.000000
C13-2-3,-57.922599,-0.000000,0.000000
C13-2-4,-61.631188,-0.000000,0.000000
C13-2-5,-70.135380,-0.000000,0.000000
C13-2-6,-79.286977,-0.000000,0.000000
C13-2-7,-86.469145,-0.000000,0.000000
C13-2-8,-86.939291,-0.000000,0.000000
C13-2-9,-50.725415,-0.000000,0.000000
C13-2-10,-82.336715,-0.000000,0.000000
C13-2-11,-84.946026,-0.000000,0.000000
C13-2-12,-74.386797,-0.000000,0.000000
C13-2-13,-23.075290,-0.000000,0.000000
C13-2-14,-30.293682,-0.000000,0.000000
C13-2-15,-28.778612,-0.000000,0.000000
C13-2-16,-23.884394,-0.000000,0.000000
C13-2-17,-17.612652,-0.000000,0.000000
C13-2-18,-54.150353,-0.000000,0.000000
C13-2-19,-47.843539,-0.000000,0.000000
C13-2-20,-45.058548,-0.000000,0.000000
C13-2-21,-41.385084,-0.000000,0.000000
C13-2-22,-38.516368,-0.000000,0.000000
C13-2-23,-36.523214,-0.000000,0.000000
C13-2-24,-34.785417,-0.000000,0.000000
C14-1,-70.353867,-0.000000,0.000000
C14-2,-81.160457,-0.000000,0.000000
C14-3,-89.831401,-0.000000,0.000000
C14-4,-94.195756,-0.000000,0.000000
C14-5,-110.721401,-0.000000,0.000000
C14-6,-126.449962,-0.000000,0.000000
C14-7,-157.588347,-0.000000,0.000000
C14-8,-151.091369,-0.000000,0.000000
C14-9,-147.066313,-0.000000,0.000000
C14-10,-95.380604,-0.000000,0.000000
C14-11,-128.789332,-0.000000,0.000000
C14-12,-72.718489,-0.000000,0.000000
C14-13,-30.464722,-0.000000,0.000000
C14-14,-40.965564,-0.000000,0.000000
C14-15,-41.242603,-0.000000,0.000000
C14-16,-30.985776,-0.000000,0.000000
C14-17,-10.720647,-0.000000,0.000000
C14-18,-13.770193,-0.000000,0.000000
C14-19,-5.781944,-0.000000,0.000000
C14-20,-10.358674,-0.000000,0.000000
C14-21,-6.896450,-0.000000,0.000000
C14-22,-0.808949,-0.000000,0.000000
C14-23,6.896732,-0.000000,0.000000
C14-24,15.233902,-0.000000,0.000000
C15-1,-60.083419,-0.000000,0.000000
C15-2,-68.641524,-0.000000,0.000000
C15-3,-74.553039,-0.000000,0.000000
C15-4,-82.015737,-0.000000,0.000000
C15-5,-103.543182,-0.000000,0.000000
C15-6,-117.197051,-0.000000,0.000000
C15-7,-150.611880,-0.000000,0.000000
C15-8,-142.974436,-0.000000,0.000000
C15-9,-142.532440,-0.000000,0.000000
C15-10,-111.047739,-0.000000,0.000000
C15-11,-118.308987,-0.000000,0.000000
C15-12,-58.380191,-0.000000,0.000000
C15-13,-26.381215,-0.000000,0.000000
C15-14,-44.994800,-0.000000,0.000000
C15-15,-37.964464,-0.000000,0.000000
C15-16,-24.456730,-0.000000,0.000000
C15-17,-5.495606,-0.000000,0.000000
C15-18,-4.199543,-0.000000,0.000000
C15-19,7.837858,-0.000000,0.000000
C15-20,1.393306,-0.000000,0.000000
C15-21,8.085843,-0.000000,0.000000
C15-22,12.897196,-0.000000,0.000000
C15-23,19.242205,-0.000000,0.000000
C15-24,26.180635,-0.000000,0.000000
C16-1,-113.992204,-0.000000,0.000000
C16-2,-122.773600,-0.000000,0.000000
C16-3,-136.005568,-0.000000,0.000000
C16-4,-136.974918,-0.000000,0.000000
C16-5,-147.767737,-0.000000,0.000000
C16-6,-144.712500,-0.000000,0.000000
C16-7,-162.297204,-0.000000,0.000000
C16-8,-163.337168,-0.000000,0.000000
C16-9,-178.028886,-0.000000,0.000000
C16-10,-134.708278,-0.000000,0.000000
C16-11,-158.233557,-0.000000,0.000000
C16-12,-134.740697,-0.000000,0.000000
C16-13,-112.373033,-0.000000,0.000000
C16-14,-131.604810,-0.000000,0.000000
C16-15,-132.081449,-0.000000,0.000000
C16-16,-123.587869,-0.000000,0.000000
C16-17,-111.253364,-0.000000,0.000000
C16-18,-120.804289,-0.000000,0.000000
C16-19,-108.187494,-0.000000,0.000000
C16-20,-97.760908,-0.000000,0.000000
C16-21,-90.626527,-0.000000,0.000000
C16-22,-85.994689,-0.000000,0.000000
C16-23,-81.107019,-0.000000,0.000000
C16-24,-76.136825,-0.000000,0.000000
C17-1,-103.569976,-0.000000,0.000000
C17-2,-110.069659,-0.000000,0.000000
C17-3,-120.501418,-0.000000,0.000000
C17-4,-124.614899,-0.000000,0.000000
C17-5,-140.483435,-0.000000,0.000000
C17-6,-135.322847,-0.000000,0.000000
C17-7,-155.217636,-0.000000,0.000000
C17-8,-155.100281,-0.000000,0.000000
C17-9,-173.428010,-0.000000,0.000000
C17-10,-150.606947,-0.000000,0.000000
C17-11,-147.598330,-0.000000,0.000000
C17-12,-120.190503,-0.000000,0.000000
C17-13,-108.229179,-0.000000,0.000000
C17-14,-135.693592,-0.000000,0.000000
C17-15,-128.754864,-0.000000,0.000000
C17-16,-116.962335,-0.000000,0.000000
C17-17,-105.951105,-0.000000,0.000000
C17-18,-111.092201,-0.000000,0.000000
C17-19,-94.366414,-0.000000,0.000000
C17-20,-85.835253,-0.000000,0.000000
C17-21,-75.422821,-0.000000,0.000000
C17-22,-72.085991,-0.000000,0.000000
C17-23,-68.579101,-0.000000,0.000000
C17-24,-65.028317,-0.000000,0.000000
C18-1,-70.606529,-0.000000,0.000000
C18-2,-70.524063,-0.000000,0.000000
C18-3,-68.521065,-0.000000,0.000000
C18-4,-82.964020,-0.000000,0.000000
C18-5,-91.973960,-0.000000,0.000000
C18-6,-152.612004,-0.000000,0.000000
C18-7,-202.896711,-0.000000,0.000000
C18-8,-215.310104,-0.000000,0.000000
C18-9,-223.955655,-0.000000,0.000000
C18-10,-218.307206,-0.000000,0.000000
C18-11,-155.610679,-0.000000,0.000000
C18-12,-71.681115,-0.000000,0.000000
C18-13,-66.851970,-0.000000,0.000000
C18-14,-92.585794,-0.000000,0.000000
C18-15,-79.474029,-0.000000,0.000000
C18-16,-69.667605,-0.000000,0.000000
C18-17,-53.176960,-0.000000,0.000000
C18-18,-34.215336,-0.000000,0.000000
C18-19,8.737175,-0.000000,0.000000
C18-20,0.141457,-0.000000,0.000000
C18-21,29.925536,-0.000000,0.000000
C18-22,29.524411,-0.000000,0.000000
C18-23,30.133002,-0.000000,0.000000
C18-24,31.080621,-0.000000,0.000000
C19-1,-113.739541,-0.000000,0.000000
C19-2,-133.409994,-0.000000,0.000000
C19-3,-157.315904,-0.000000,0.000000
C19-4,-148.206654,-0.000000,0.000000
C19-5,-166.515178,-0.000000,0.000000
C19-6,-118.550459,-0.000000,0.000000
C19-7,-116.988840,-0.000000,0.000000
C19-8,-99.118432,-0.000000,0.000000
C19-9,-101.139545,-0.000000,0.000000
C19-10,-11.781676,-0.000000,0.000000
C19-11,-131.412209,-0.000000,0.000000
C19-12,-135.778071,-0.000000,0.000000
C19-13,-75.985784,-0.000000,0.000000
C19-14,-79.984581,-0.000000,0.000000
C19-15,-93.850023,-0.000000,0.000000
C19-16,-84.906040,-0.000000,0.000000
C19-17,-68.797051,-0.000000,0.000000
C19-18,-100.359145,-0.000000,0.000000
C19-19,-122.706614,-0.000000,0.000000
C19-20,-108.261039,-0.000000,0.000000
C19-21,-127.448512,-0.000000,0.000000
C19-22,-116.328049,-0.000000,0.000000
C19-23,-104.343289,-0.000000,0.000000
C19-24,-91.983544,-0.000000,0.000000
C20-1,-89.119011,-0.000000,0.000000
C20-2,-93.089439,-0.000000,0.000000
C20-3,-96.060313,-0.000000,0.000000
C20-4,-104.918504,-0.000000,0.000000
C20-5,-104.912702,-0.000000,0.000000
C20-6,-169.290376,-0.000000,0.000000
C20-7,-215.471794,-0.000000,0.000000
C20-8,-229.940875,-0.000000,0.000000
C20-9,-232.127961,-0.000000,0.000000
C20-10,-190.067195,-0.000000,0.000000
C20-11,-174.501500,-0.000000,0.000000
C20-12,-97.525896,-0.000000,0.000000
C20-13,-74.212491,-0.000000,0.000000
C20-14,-85.323096,-0.000000,0.000000
C20-15,-85.382876,-0.000000,0.000000
C20-16,-81.436211,-0.000000,0.000000
C20-17,-62.595096,-0.000000,0.000000
C20-18,-51.466432,-0.000000,0.000000
C20-19,-15.812519,-0.000000,0.000000
C20-20,-21.041487,-0.000000,0.000000
C20-21,2.919954,-0.000000,0.000000
C20-22,4.819086,-0.000000,0.000000
C20-23,7.880289,-0.000000,0.000000
C20-24,11.349134,-0.000000,0.000000
C21-1,-74.534384,-0.000000,0.000000
C21-2,-85.621743,-0.000000,0.000000
C21-3,-98.994144,-0.000000,0.000000
C21-4,-91.912132,-0.000000,0.000000
C21-5,-92.947249,-0.000000,0.000000
C21-6,-83.229522,-0.000000,0.000000
C21-7,-90.357722,-0.000000,0.000000
C21-8,-68.133843,-0.000000,0.000000
C21-9,-83.832489,-0.000000,0.000000
C21-10,-71.587491,-0.000000,0.000000
C21-11,-91.405818,-0.000000,0.000000
C21-12,-81.044798,-0.000000,0.000000
C21-13,-48.097904,-0.000000,0.000000
C21-14,-95.365296,-0.000000,0.000000
C21-15,-81.336453,-0.000000,0.000000
C21-16,-59.982854,-0.000000,0.000000
C21-17,-48.851615,-0.000000,0.000000
C21-18,-63.825312,-0.000000,0.000000
C21-19,-70.716038,-0.000000,0.000000
C21-20,-63.400460,-0.000000,0.000000
C21-21,-70.256933,-0.000000,0.000000
C21-22,-64.007881,-0.000000,0.000000
C21-23,-57.217185,-0.000000,0.000000
C21-24,-50.196816,-0.000000,0.000000
C22-1,-33.932445,-0.000000,0.000000
C22-2,-44.103632,-0.000000,0.000000
C22-3,-57.373988,-0.000000,0.000000
C22-4,-44.590674,-0.000000,0.000000
C22-5,-45.747971,-0.000000,0.000000
C22-6,0.605453,-0.000000,0.000000
C22-7,18.137323,-0.000000,0.000000
C22-8,50.898612,-0.000000,0.000000
C22-9,34.602192,-0.000000,0.000000
C22-10,25.048722,-0.000000,0.000000
C22-11,-5.635544,-0.000000,0.000000
C22-12,-36.552901,-0.000000,0.000000
C22-13,-12.681576,-0.000000,0.000000
C22-14,-59.252013,-0.000000,0.000000
C22-15,-43.577677,-0.000000,0.000000
C22-16,-21.947111,-0.000000,0.000000
C22-17,-19.931518,-0.000000,0.000000
C22-18,-42.766282,-0.000000,0.000000
C22-19,-70.120170,-0.000000,0.000000
C22-20,-59.078773,-0.000000,0.000000
C22-21,-79.943451,-0.000000,0.000000
C22-22,-74.023915,-0.000000,0.000000
C22-23,-68.141619,-0.000000,0.000000
C22-24,-62.228156,-0.000000,0.000000
C23-1,-191.246986,-0.000000,0.000000
C23-2,-215.517235,-0.000000,0.000000
C23-3,-248.429488,-0.000000,0.000000
C23-4,-214.762809,-0.000000,0.000000
C23-5,-139.733237,-0.000000,0.000000
C23-6,-76.091045,-0.000000,0.000000
C23-7,-73.872876,-0.000000,0.000000
C23-8,-45.778763,-0.000000,0.000000
C23-9,-53.970406,-0.000000,0.000000
C23-10,-132.551100,-0.000000,0.000000
C23-11,-101.854219,-0.000000,0.000000
C23-12,-130.517609,-0.000000,0.000000
C23-13,-155.454320,-0.000000,0.000000
C23-14,-207.860931,-0.000000,0.000000
C23-15,-219.806613,-0.000000,0.000000
C23-16,-205.095722,-0.000000,0.000000
C23-17,-183.552923,-0.000000,0.000000
C23-18,-207.519887,-0.000000,0.000000
C23-19,-220.072766,-0.000000,0.000000
C23-20,-196.872578,-0.000000,0.000000
C23-21,-210.018529,-0.000000,0.000000
C23-22,-195.661172,-0.000000,0.000000
C23-23,-182.056694,-0.000000,0.000000
C23-24,-168.601034,-0.000000,0.000000
C24-1,9.157020,-0.000000,0.000000
C24-2,-5.521017,-0.000000,0.000000
C24-3,23.521591,-0.000000,0.000000
C24-4,-8.618763,-0.000000,0.000000
C24-5,-85.196353,-0.000000,0.000000
C24-6,-126.929704,-0.000000,0.000000
C24-7,-167.477165,-0.000000,0.000000
C24-8,-133.844712,-0.000000,0.000000
C24-9,-166.701274,-0.000000,0.000000
C24-10,-86.980832,-0.000000,0.000000
C24-11,-116.709085,-0.000000,0.000000
C24-12,-26.773268,-0.000000,0.000000
C24-13,7.692224,-0.000000,0.000000
C24-14,-12.957621,-0.000000,0.000000
C24-15,3.389412,-0.000000,0.000000
C24-16,21.960112,-0.000000,0.000000
C24-17,57.400611,-0.000000,0.000000
C24-18,64.958384,-0.000000,0.000000
C24-19,81.001524,-0.000000,0.000000
C24-20,76.056560,-0.000000,0.000000
C24-21,80.680491,-0.000000,0.000000
C24-22,77.613613,-0.000000,0.000000
C24-23,79.411637,-0.000000,0.000000
C24-24,73.176012,-0.000000,0.000000
C25-1-1,-134.227083,-0.000000,0.000000
C25-1-2,-139.397643,-0.000000,0.000000
C25-1-3,-171.910314,-0.000000,0.000000
C25-1-4,-145.241122,-0.000000,0.000000
C25-1-5,-113.987597,-0.000000,0.000000
C25-1-6,-88.847711,-0.000000,0.000000
C25-1-7,-102.297881,-0.000000,0.000000
C25-1-8,-103.433408,-0.000000,0.000000
C25-1-9,-93.244975,-0.000000,0.000000
C25-1-10,-78.629522,-0.000000,0.000000
C25-1-11,-101.675790,-0.000000,0.000000
C25-1-12,-90.888133,-0.000000,0.000000
C25-1-13,-72.892795,-0.000000,0.000000
C25-1-14,-91.157213,-0.000000,0.000000
C25-1-15,-103.550598,-0.000000,0.000000
C25-1-16,-101.511660,-0.000000,0.000000
C25-1-17,-103.505627,-0.000000,0.000000
C25-1-18,-112.488175,-0.000000,0.000000
C25-1-19,-117.100221,-0.000000,0.000000
C25-1-20,-101.415058,-0.000000,0.000000
C25-1-21,-103.747106,-0.000000,0.000000
C25-1-22,-98.187614,-0.000000,0.000000
C25-1-23,-89.031196,-0.000000,0.000000
C25-1-24,-73.364671,-0.000000,0.000000
C25-2-1,-134.227083,-0.000000,0.000000
C25-2-2,-139.397643,-0.000000,0.000000
C25-2-3,-171.910314,-0.000000,0.000000
C25-2-4,-145.241122,-0.000000,0.000000
C25-2-5,-113.987597,-0.000000,0.000000
C25-2-6,-88.847711,-0.000000,0.000000
C25-2-7,-102.297881,-0.000000,0.000000
C25-2-8,-103.433408,-0.000000,0.000000
C25-2-9,-93.244975,-0.000000,0.000000
C25-2-10,-78.629522,-0.000000,0.000000
C25-2-11,-101.675790,-0.000000,0.000000
C25-2-12,-90.888133,-0.000000,0.000000
C25-2-13,-72.892795,-0.000000,0.000000
C25-2-14,-91.157213,-0.000000,0.000000
C25-2-15,-103.550598,-0.000000,0.000000
C25-2-16,-101.511660,-0.000000,0.000000
C25-2-17,-103.505627,-0.000000,0.000000
C25-2-18,-112.488175,-0.000000,0.000000
C25-2-19,-117.100221,-0.000000,0.000000
C25-2-20,-101.415058,-0.000000,0.000000
C25-2-21,-103.747106,-0.000000,0.000000
C25-2-22,-98.187614,-0.000000,0.000000
C25-2-23,-89.031196,-0.000000,0.000000
C25-2-24,-73.364671,-0.000000,0.000000
C26-1,132.648384,-0.000000,0.000000
C26-2,150.151379,-0.000000,0.000000
C26-3,171.417563,-0.000000,0.000000
C26-4,141.299025,-0.000000,0.000000
C26-5,143.353680,-0.000000,0.000000
C26-6,125.728867,-0.000000,0.000000
