,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C4-22,-20.070426,-0.000000,0.000000
C4-23,-19.739574,-0.000000,0.000000
C4-24,-18.518002,-0.000000,0.000000
C5-1,25.607001,-0.000000,0.000000
C5-2,26.069302,-0.000000,0.000000
C5-3,26.267884,-0.000000,0.000000
C5-4,26.327241,-0.000000,0.000000
C5-5,26.365870,-0.000000,0.000000
C5-6,26.108263,-0.000000,0.000000
C5-7,26.061937,-0.000000,0.000000
C5-8,18.233671,-0.000000,0.000000
C5-9,-1.166571,-0.000000,0.000000
C5-10,21.385241,-0.000000,0.000000
C5-11,0.252635,-0.000000,0.000000
C5-12,-6.894846,-0.000000,0.000000
C5-13,2.930049,-0.000000,0.000000
C5-14,-5.842436,-0.000000,0.000000
C5-15,0.768845,-0.000000,0.000000
C5-16,15.903688,-0.000000,0.000000
C5-17,15.014372,-0.000000,0.000000
C5-18,18.454741,-0.000000,0.000000
C5-19,18.101560,-0.000000,0.000000
C5-20,17.020820,-0.000000,0.000000
C5-21,19.659791,-0.000000,0.000000
C5-22,21.423986,-0.000000,0.000000
C5-23,23.575036,-0.000000,0.000000
C5-24,25.023024,-0.000000,0.000000
C6-1,175.000000,-0.000000,0.000000
C6-2,175.000000,-0.000000,0.000000
C6-3,175.000000,-0.000000,0.000000
C6-4,175.000000,-0.000000,0.000000
C6-5,175.000000,-0.000000,0.000000
C6-6,175.000000,-0.000000,0.000000
C6-7,175.000000,-0.000000,0.000000
C6-8,175.000000,-0.000000,0.000000
C6-9,76.297267,-0.000000,0.000000
C6-10,175.000000,-0.000000,0.000000
C6-11,22.415852,-0.000000,0.000000
C6-12,-3.710610,-0.000000,0.000000
C6-13,62.791483,-0.000000,0.000000
C6-14,10.116516,-0.000000,0.000000
C6-15,52.776493,-0.000000,0.000000
C6-16,146.603198,-0.000000,0.000000
C6-17,138.674026,-0.000000,0.000000
C6-18,175.000000,-0.000000,-68.375744
C6-19,175.000000,-0.000000,-65.041009
C6-20,175.000000,-0.000000,-57.218865
C6-21,175.000000,-0.000000,-36.682861
C6-22,175.000000,-0.000000,-36.682861
C6-23,175.000000,-0.000000,0.000000
C6-24,175.000000,-0.000000,0.000000
C7-1,90.296345,-0.000000,0.000000
C7-2,103.238715,-0.000000,0.000000
C7-3,110.288613,-0.000000,0.000000
C7-4,111.529660,-0.000000,0.000000
C7-5,114.062804,-0.000000,0.000000
C7-6,108.073743,-0.000000,0.000000
C7-7,103.445362,-0.000000,0.000000
C7-8,7.351929,-0.000000,0.000000
C7-9,72.494361,-0.000000,0.000000
C7-10,133.770725,-0.000000,0.000000
C7-11,42.747292,-0.000000,0.000000
C7-12,23.666060,-0.000000,0.000000
C7-13,67.107895,-0.000000,0.000000
C7-14,81.687980,-0.000000,0.000000
C7-15,-66.431893,-0.000000,0.000000
C7-16,163.736999,-0.000000,0.000000
C7-17,-27.297365,-0.000000,0.000000
C7-18,131.962526,-0.000000,0.000000
C7-19,93.982137,-0.000000,0.000000
C7-20,28.345152,-0.000000,0.000000
C7-21,24.544329,-0.000000,0.000000
C7-22,8.027656,-0.000000,0.000000
C7-23,41.336691,-0.000000,0.000000
C7-24,75.133997,-0.000000,0.000000
C8-1,-49.434422,-0.000000,0.000000
C8-2,-47.167979,-0.000000,0.000000
C8-3,-46.163220,-0.000000,0.000000
C8-4,-45.614358,-0.000000,0.000000
C8-5,-45.397880,-0.000000,0.000000
C8-6,-46.048727,-0.000000,0.000000
C8-7,-46.993034,-0.000000,0.000000
C8-8,-38.213876,-0.000000,0.000000
C8-9,-43.479189,-0.000000,0.000000
C8-10,-47.348719,-0.000000,0.000000
C8-11,-62.701431,-0.000000,0.000000
C8-12,-61.405523,-0.000000,0.000000
C8-13,-56.136905,-0.000000,0.000000
C8-14,-58.819605,-0.000000,0.000000
C8-15,-55.665199,-0.000000,0.000000
C8-16,-49.751371,-0.000000,0.000000
C8-17,-52.873610,-0.000000,0.000000
C8-18,-54.395334,-0.000000,0.000000
C8-19,-59.545805,-0.000000,0.000000
C8-20,-57.717433,-0.000000,0.000000
C8-21,-59.339319,-0.000000,0.000000
C8-22,-58.065365,-0.000000,0.000000
C8-23,-54.983801,-0.000000,0.000000
C8-24,-50.941286,-0.000000,0.000000
C9-1,6.291750,-0.000000,0.000000
C9-2,8.476538,-0.000000,0.000000
C9-3,9.431872,-0.000000,0.000000
C9-4,9.851668,-0.000000,0.000000
C9-5,10.048861,-0.000000,0.000000
C9-6,9.162042,-0.000000,0.000000
C9-7,8.555728,-0.000000,0.000000
C9-8,-2.968393,-0.000000,0.000000
C9-9,-34.722015,-0.000000,0.000000
C9-10,-1.353927,-0.000000,0.000000
C9-11,-35.931747,-0.000000,0.000000
C9-12,-47.065331,-0.000000,0.000000
C9-13,-31.486606,-0.000000,0.000000
C9-14,-45.079027,-0.000000,0.000000
C9-15,-34.565647,-0.000000,0.000000
C9-16,-10.761415,-0.000000,0.000000
C9-17,-13.379808,-0.000000,0.000000
C9-18,-11.249246,-0.000000,0.000000
C9-19,-14.765068,-0.000000,0.000000
C9-20,-16.023129,-0.000000,0.000000
C9-21,-11.415746,-0.000000,0.000000
C9-22,-7.061880,-0.000000,0.000000
C9-23,-0.927823,-0.000000,0.000000
C9-24,4.264412,-0.000000,0.000000
C10-1,-32.002616,-0.000000,0.000000
C10-2,-29.001878,-0.000000,0.000000
C10-3,-27.684663,-0.000000,0.000000
C10-4,-27.065989,-0.000000,0.000000
C10-5,-26.790726,-0.000000,0.000000
C10-6,-27.908821,-0.000000,0.000000
C10-7,-28.858658,-0.000000,0.000000
C10-8,-36.988094,-0.000000,0.000000
C10-9,-59.120383,-0.000000,0.000000
C10-10,-38.784325,-0.000000,0.000000
C10-11,-61.336735,-0.000000,0.000000
C10-12,-68.892948,-0.000000,0.000000
C10-13,-59.089565,-0.000000,0.000000
C10-14,-67.539368,-0.000000,0.000000
C10-15,-60.820525,-0.000000,0.000000
C10-16,-45.750219,-0.000000,0.000000
C10-17,-48.597143,-0.000000,0.000000
C10-18,-51.180185,-0.000000,0.000000
C10-19,-56.567215,-0.000000,0.000000
C10-20,-57.131664,-0.000000,0.000000
C10-21,-53.180449,-0.000000,0.000000
C10-22,-48.404550,-0.000000,0.000000
C10-23,-41.198137,-0.000000,0.000000
C10-24,-34.565714,-0.000000,0.000000
C11-1,-52.950016,-0.000000,0.000000
C11-2,-50.616893,-0.000000,0.000000
C11-3,-49.588738,-0.000000,0.000000
C11-4,-49.074660,-0.000000,0.000000
C11-5,-48.857165,-0.000000,0.000000
C11-6,-49.648054,-0.000000,0.000000
C11-7,-50.478488,-0.000000,0.000000
C11-8,-50.755299,-0.000000,0.000000
C11-9,-53.266371,-0.000000,0.000000
C11-10,-55.302910,-0.000000,0.000000
C11-11,-56.607877,-0.000000,0.000000
C11-12,-56.983550,-0.000000,0.000000
C11-13,-57.003322,-0.000000,0.000000
C11-14,-56.706738,-0.000000,0.000000
C11-15,-56.607877,-0.000000,0.000000
C11-16,-56.667194,-0.000000,0.000000
C11-17,-58.466466,-0.000000,0.000000
C11-18,23.997311,-0.000000,0.000000
C11-19,19.370611,-0.000000,0.000000
C11-20,-32.392804,-0.000000,0.000000
C11-21,-66.948750,-0.000000,0.000000
C11-22,-64.180639,-0.000000,0.000000
C11-23,-59.534166,-0.000000,0.000000
C11-24,-54.769060,-0.000000,0.000000
C12-1-1,-94.216280,-0.000000,0.000000
C12-1-2,-91.222565,-0.000000,0.000000
C12-1-3,-89.895166,-0.000000,0.000000
C12-1-4,-89.168314,-0.000000,0.000000
C12-1-5,-88.882174,-0.000000,0.000000
C12-1-6,-89.737432,-0.000000,0.000000
C12-1-7,-90.989954,-0.000000,0.000000
C12-1-8,-79.051880,-0.000000,0.000000
C12-1-9,-52.260077,-0.000000,0.000000
C12-1-10,-62.696169,-0.000000,0.000000
C12-1-11,-51.176724,-0.000000,0.000000
C12-1-12,-41.773505,-0.000000,0.000000
C12-1-13,-84.582821,-0.000000,0.000000
C12-1-14,-44.211203,-0.000000,0.000000
C12-1-15,-53.747122,-0.000000,0.000000
C12-1-16,-72.405610,-0.000000,0.000000
C12-1-17,-91.817917,-0.000000,0.000000
C12-1-18,-56.550890,-0.000000,0.000000
C12-1-19,-63.378859,-0.000000,0.000000
C12-1-20,-87.031106,-0.000000,0.000000
C12-1-21,-107.159988,-0.000000,0.000000
C12-1-22,-105.530694,-0.000000,0.000000
C12-1-23,-101.514398,-0.000000,0.000000
C12-1-24,-96.196847,-0.000000,0.000000
C13-2-1,-31.169358,-0.000000,0.000000
C13-2-2,-28.638238,-0.000000,0.000000
C13-2-3,-27.530964,-0.000000,0.000000
C13-2-4,-27.040481,-0.000000,0.000000
C13-2-5,-26.811594,-0.000000,0.000000
C13-2-6,-27.829160,-0.000000,0.000000
C13-2-7,-28.543105,-0.000000,0.000000
C13-2-8,-41.136667,-0.000000,0.000000
C13-2-9,-38.874690,-0.000000,0.000000
C13-2-10,-11.061123,-0.000000,0.000000
C13-2-11,-11.570729,-0.000000,0.000000
C13-2-12,-15.263540,-0.000000,0.000000
C13-2-13,-50.401044,-0.000000,0.000000
C13-2-14,-19.470354,-0.000000,0.000000
C13-2-15,-23.200331,-0.000000,0.000000
C13-2-16,-26.982306,-0.000000,0.000000
C13-2-17,-44.930676,-0.000000,0.000000
C13-2-18,-7.007478,-0.000000,0.000000
C13-2-19,-11.135535,-0.000000,0.000000
C13-2-20,-38.597541,-0.000000,0.000000
C13-2-21,-51.374652,-0.000000,0.000000
C13-2-22,-46.449059,-0.000000,0.000000
C13-2-23,-39.462508,-0.000000,0.000000
C13-2-24,-33.496288,-0.000000,0.000000
C14-1,47.597157,-0.000000,0.000000
C14-2,53.015228,-0.000000,0.000000
C14-3,55.358743,-0.000000,0.000000
C14-4,56.188070,-0.000000,0.000000
C14-5,56.654839,-0.000000,0.000000
C14-6,53.953035,-0.000000,0.000000
C14-7,53.038318,-0.000000,0.000000
C14-8,-13.888946,-0.000000,0.000000
C14-9,-30.091688,-0.000000,0.000000
C14-10,64.823393,-0.000000,0.000000
C14-11,-6.548868,-0.000000,0.000000
C14-12,-0.872503,-0.000000,0.000000
C14-13,-0.486615,-0.000000,0.000000
C14-14,-4.829112,-0.000000,0.000000
C14-15,-18.321351,-0.000000,0.000000
C14-16,43.753253,-0.000000,0.000000
C14-17,-6.655335,-0.000000,0.000000
C14-18,17.926253,-0.000000,0.000000
C14-19,6.767993,-0.000000,0.000000
C14-20,-18.445748,-0.000000,0.000000
C14-21,-6.806061,-0.000000,0.000000
C14-22,5.807059,-0.000000,0.000000
C14-23,26.070296,-0.000000,0.000000
C14-24,41.456060,-0.000000,0.000000
C15-1,55.422119,-0.000000,0.000000
C15-2,59.430577,-0.000000,0.000000
C15-3,61.158638,-0.000000,0.000000
C15-4,61.724734,-0.000000,0.000000
C15-5,62.065076,-0.000000,0.000000
C15-6,59.953529,-0.000000,0.000000
C15-7,59.408810,-0.000000,0.000000
C15-8,0.565771,-0.000000,0.000000
C15-9,-63.923232,-0.000000,0.000000
C15-10,67.207645,-0.000000,0.000000
C15-11,-36.664464,-0.000000,0.000000
C15-12,-42.594105,-0.000000,0.000000
C15-13,-24.446279,-0.000000,0.000000
C15-14,-48.474613,-0.000000,0.000000
C15-15,-0.365505,-0.000000,0.000000
C15-16,17.458892,-0.000000,0.000000
C15-17,8.884782,-0.000000,0.000000
C15-18,4.223759,-0.000000,0.000000
C15-19,5.726198,-0.000000,0.000000
C15-20,-11.719590,-0.000000,0.000000
C15-21,2.378503,-0.000000,0.000000
C15-22,20.443987,-0.000000,0.000000
C15-23,38.683672,-0.000000,0.000000
C15-24,50.629122,-0.000000,0.000000
C16-1,-73.711426,-0.000000,0.000000
C16-2,-67.318044,-0.000000,0.000000
C16-3,-64.513897,-0.000000,0.000000
C16-4,-63.214879,-0.000000,0.000000
C16-5,-62.630414,-0.000000,0.000000
C16-6,-65.058037,-0.000000,0.000000
C16-7,-67.028557,-0.000000,0.000000
C16-8,-87.469878,-0.000000,0.000000
C16-9,-56.440555,-0.000000,0.000000
C16-10,-34.145702,-0.000000,0.000000
C16-11,-83.293422,-0.000000,0.000000
C16-12,-52.188989,-0.000000,0.000000
C16-13,-66.644325,-0.000000,0.000000
C16-14,-52.780376,-0.000000,0.000000
C16-15,-77.707997,-0.000000,0.000000
C16-16,-43.505908,-0.000000,0.000000
C16-17,-97.492544,-0.000000,0.000000
C16-18,-77.688055,-0.000000,0.000000
C16-19,-94.236237,-0.000000,0.000000
C16-20,-112.449734,-0.000000,0.000000
C16-21,-114.865597,-0.000000,0.000000
C16-22,-108.445262,-0.000000,0.000000
C16-23,-93.630774,-0.000000,0.000000
C16-24,-79.272974,-0.000000,0.000000
C17-1,-65.770823,-0.000000,0.000000
C17-2,-60.807888,-0.000000,0.000000
C17-3,-58.628290,-0.000000,0.000000
C17-4,-57.596393,-0.000000,0.000000
C17-5,-57.140223,-0.000000,0.000000
C17-6,-58.968866,-0.000000,0.000000
C17-7,-60.563919,-0.000000,0.000000
C17-8,-72.801544,-0.000000,0.000000
C17-9,-90.772072,-0.000000,0.000000
C17-10,-31.726214,-0.000000,0.000000
C17-11,-113.854077,-0.000000,0.000000
C17-12,-94.527167,-0.000000,0.000000
C17-13,-90.958072,-0.000000,0.000000
C17-14,-97.070884,-0.000000,0.000000
C17-15,-59.486794,-0.000000,0.000000
C17-16,-70.188855,-0.000000,0.000000
C17-17,-81.722770,-0.000000,0.000000
C17-18,-91.593048,-0.000000,0.000000
C17-19,-95.293429,-0.000000,0.000000
C17-20,-105.624175,-0.000000,0.000000
C17-21,-105.545301,-0.000000,0.000000
C17-22,-93.592024,-0.000000,0.000000
C17-23,-80.830994,-0.000000,0.000000
C17-24,-69.964350,-0.000000,0.000000
C18-1,37.725767,-0.000000,0.000000
C18-2,37.256900,-0.000000,0.000000
C18-3,37.043857,-0.000000,0.000000
C18-4,36.887465,-0.000000,0.000000
C18-5,36.838179,-0.000000,0.000000
C18-6,36.871116,-0.000000,0.000000
C18-7,37.185640,-0.000000,0.000000
C18-8,26.329502,-0.000000,0.000000
C18-9,-158.653824,-0.000000,0.000000
C18-10,45.889700,-0.000000,0.000000
C18-11,-225.961653,-0.000000,0.000000
C18-12,-186.698201,-0.000000,0.000000
C18-13,-186.290190,-0.000000,0.000000
C18-14,-234.021623,-0.000000,0.000000
C18-15,38.068526,-0.000000,0.000000
C18-16,-102.257947,-0.000000,0.000000
C18-17,35.676603,-0.000000,0.000000
C18-18,-75.269824,-0.000000,0.000000
C18-19,-68.920611,-0.000000,0.000000
C18-20,-50.639871,-0.000000,0.000000
C18-21,-26.881722,-0.000000,0.000000
C18-22,24.680092,-0.000000,0.000000
C18-23,38.140605,-0.000000,0.000000
C18-24,37.812162,-0.000000,0.000000
C19-1,-63.840036,-0.000000,0.000000
C19-2,-51.559716,-0.000000,0.000000
C19-3,-46.199011,-0.000000,0.000000
C19-4,-43.914274,-0.000000,0.000000
C19-5,-42.813754,-0.000000,0.000000
C19-6,-47.976118,-0.000000,0.000000
C19-7,-51.175878,-0.000000,0.000000
C19-8,-127.688326,-0.000000,0.000000
C19-9,72.121580,-0.000000,0.000000
C19-10,-15.212009,-0.000000,0.000000
C19-11,136.119363,-0.000000,0.000000
C19-12,133.636709,-0.000000,0.000000
C19-13,119.159250,-0.000000,0.000000
C19-14,176.412135,-0.000000,0.000000
C19-15,-134.097874,-0.000000,0.000000
C19-16,102.505292,-0.000000,0.000000
C19-17,-139.824482,-0.000000,0.000000
C19-18,15.508022,-0.000000,0.000000
C19-19,-18.547633,-0.000000,0.000000
C19-20,-80.255611,-0.000000,0.000000
C19-21,-94.789936,-0.000000,0.000000
C19-22,-127.318295,-0.000000,0.000000
C19-23,-105.701082,-0.000000,0.000000
C19-24,-75.629076,-0.000000,0.000000
C20-1,23.621271,-0.000000,0.000000
C20-2,25.693234,-0.000000,0.000000
C20-3,26.589547,-0.000000,0.000000
C20-4,26.907629,-0.000000,0.000000
C20-5,27.086227,-0.000000,0.000000
C20-6,26.055226,-0.000000,0.000000
C20-7,25.702828,-0.000000,0.000000
C20-8,0.274874,-0.000000,0.000000
C20-9,-97.672467,-0.000000,0.000000
C20-10,41.592085,-0.000000,0.000000
C20-11,-171.678289,-0.000000,0.000000
C20-12,-111.495012,-0.000000,0.000000
C20-13,-143.102896,-0.000000,0.000000
C20-14,-155.350608,-0.000000,0.000000
C20-15,5.703113,-0.000000,0.000000
C20-16,-54.862361,-0.000000,0.000000
C20-17,7.665542,-0.000000,0.000000
C20-18,-50.571079,-0.000000,0.000000
C20-19,-67.042775,-0.000000,0.000000
C20-20,-62.763771,-0.000000,0.000000
C20-21,-43.436899,-0.000000,0.000000
C20-22,-1.702972,-0.000000,0.000000
C20-23,15.404995,-0.000000,0.000000
C20-24,21.277717,-0.000000,0.000000
C21-1,-33.969975,-0.000000,0.000000
C21-2,-27.070545,-0.000000,0.000000
C21-3,-24.059199,-0.000000,0.000000
C21-4,-22.779287,-0.000000,0.000000
C21-5,-22.161375,-0.000000,0.000000
C21-6,-25.070563,-0.000000,0.000000
C21-7,-26.857937,-0.000000,0.000000
C21-8,-72.510646,-0.000000,0.000000
C21-9,-3.622837,-0.000000,0.000000
C21-10,-6.110654,-0.000000,0.000000
C21-11,21.159748,-0.000000,0.000000
C21-12,45.573740,-0.000000,0.000000
C21-13,27.698545,-0.000000,0.000000
C21-14,76.505112,-0.000000,0.000000
C21-15,-65.555411,-0.000000,0.000000
C21-16,48.232398,-0.000000,0.000000
C21-17,-68.503531,-0.000000,0.000000
C21-18,-36.798210,-0.000000,0.000000
C21-19,-22.524457,-0.000000,0.000000
C21-20,-54.579995,-0.000000,0.000000
C21-21,-59.729899,-0.000000,0.000000
C21-22,-71.445065,-0.000000,0.000000
C21-23,-57.552317,-0.000000,0.000000
C21-24,-40.612945,-0.000000,0.000000
C22-1,-50.906996,-0.000000,0.000000
C22-2,-44.357679,-0.000000,0.000000
C22-3,-41.494719,-0.000000,0.000000
C22-4,-40.243185,-0.000000,0.000000
C22-5,-39.652785,-0.000000,0.000000
C22-6,-42.327534,-0.000000,0.000000
C22-7,-44.125926,-0.000000,0.000000
C22-8,-80.996858,-0.000000,0.000000
C22-9,49.849002,-0.000000,0.000000
C22-10,-29.760385,-0.000000,0.000000
C22-11,118.310959,-0.000000,0.000000
C22-12,112.326591,-0.000000,0.000000
C22-13,109.835608,-0.000000,0.000000
C22-14,171.009483,-0.000000,0.000000
C22-15,-76.237061,-0.000000,0.000000
C22-16,84.045241,-0.000000,0.000000
C22-17,-80.606764,-0.000000,0.000000
C22-18,-13.126604,-0.000000,0.000000
C22-19,11.875642,-0.000000,0.000000
C22-20,-26.225270,-0.000000,0.000000
C22-21,-42.630220,-0.000000,0.000000
C22-22,-78.717571,-0.000000,0.000000
C22-23,-72.666833,-0.000000,0.000000
C22-24,-57.020529,-0.000000,0.000000
C23-1,-146.018460,-0.000000,0.000000
C23-2,-130.117135,-0.000000,0.000000
C23-3,-123.160732,-0.000000,0.000000
C23-4,-120.078146,-0.000000,0.000000
C23-5,-118.640075,-0.000000,0.000000
C23-6,-125.029899,-0.000000,0.000000
C23-7,-129.518491,-0.000000,0.000000
C23-8,-206.460550,-0.000000,0.000000
C23-9,-10.547828,-0.000000,0.000000
C23-10,-101.042126,-0.000000,0.000000
C23-11,48.263937,-0.000000,0.000000
C23-12,45.198240,-0.000000,0.000000
C23-13,30.690095,-0.000000,0.000000
C23-14,88.403277,-0.000000,0.000000
C23-15,-53.253300,-0.000000,0.000000
C23-16,14.557807,-0.000000,0.000000
C23-17,-189.564438,-0.000000,0.000000
C23-18,-83.824152,-0.000000,0.000000
C23-19,-125.060446,-0.000000,0.000000
C23-20,-186.031947,-0.000000,0.000000
C23-21,-198.694397,-0.000000,0.000000
C23-22,-226.926646,-0.000000,0.000000
C23-23,-198.098108,-0.000000,0.000000
C23-24,-160.630657,-0.000000,0.000000
C24-1,73.685821,-0.000000,0.000000
C24-2,82.288970,-0.000000,0.000000
C24-3,74.681286,-0.000000,0.000000
C24-4,85.224736,-0.000000,0.000000
C24-5,74.857301,-0.000000,0.000000
C24-6,74.532568,-0.000000,0.000000
C24-7,83.763943,-0.000000,0.000000
C24-8,62.948261,-0.000000,0.000000
C24-9,-62.820567,-0.000000,0.000000
C24-10,86.574139,-0.000000,0.000000
C24-11,-55.460554,-0.000000,0.000000
C24-12,-72.165705,-0.000000,0.000000
C24-13,-37.890651,-0.000000,0.000000
C24-14,-62.802798,-0.000000,0.000000
C24-15,-23.810261,-0.000000,0.000000
C24-16,49.828195,-0.000000,0.000000
C24-17,63.664450,-0.000000,0.000000
C24-18,-1.852058,-0.000000,0.000000
C24-19,20.765394,-0.000000,0.000000
C24-20,58.341046,-0.000000,0.000000
C24-21,68.414011,-0.000000,0.000000
C24-22,87.618245,-0.000000,0.000000
C24-23,75.264352,-0.000000,0.000000
C24-24,85.015057,-0.000000,0.000000
C25-1-1,-58.835358,-0.000000,0.000000
C25-1-2,-53.707349,-0.000000,0.000000
C25-1-3,-45.074856,-0.000000,0.000000
C25-1-4,-49.074207,-0.000000,0.000000
C25-1-5,-42.348134,-0.000000,0.000000
C25-1-6,-46.183146,-0.000000,0.000000
C25-1-7,-54.166013,-0.000000,0.000000
C25-1-8,-92.155885,-0.000000,0.000000
C25-1-9,0.115705,-0.000000,0.000000
C25-1-10,-46.525798,-0.000000,0.000000
C25-1-11,32.525134,-0.000000,0.000000
C25-1-12,30.860742,-0.000000,0.000000
C25-1-13,34.819061,-0.000000,0.000000
C25-1-14,31.748063,-0.000000,0.000000
C25-1-15,-40.739604,-0.000000,0.000000
C25-1-16,14.656411,-0.000000,0.000000
C25-1-17,-104.866387,-0.000000,0.000000
C25-1-18,-14.248117,-0.000000,0.000000
C25-1-19,-50.413694,-0.000000,0.000000
C25-1-20,-101.418304,-0.000000,0.000000
C25-1-21,-106.825856,-0.000000,0.000000
C25-1-22,-121.176345,-0.000000,0.000000
C25-1-23,-92.453154,-0.000000,0.000000
C25-1-24,-74.387699,-0.000000,0.000000
C25-2-1,-58.835358,-0.000000,0.000000
C25-2-2,-53.707349,-0.000000,0.000000
C25-2-3,-45.074856,-0.000000,0.000000
C25-2-4,-49.074207,-0.000000,0.000000
C25-2-5,-42.348134,-0.000000,0.000000
C25-2-6,-46.183146,-0.000000,0.000000
C25-2-7,-54.166013,-0.000000,0.000000
C25-2-8,-92.155885,-0.000000,0.000000
C25-2-9,0.115705,-0.000000,0.000000
C25-2-10,-46.525798,-0.000000,0.000000
C25-2-11,32.525134,-0.000000,0.000000
C25-2-12,30.860742,-0.000000,0.000000
C25-2-13,34.819061,-0.000000,0.000000
C25-2-14,31.748063,-0.000000,0.000000
C25-2-15,-40.739604,-0.000000,0.000000
C25-2-16,14.656411,-0.000000,0.000000
C25-2-17,-104.866387,-0.000000,0.000000
C25-2-18,-14.248117,-0.000000,0.000000
C25-2-19,-50.413694,-0.000000,0.000000
C25-2-20,-101.418304,-0.000000,0.000000
C25-2-21,-106.825856,-0.000000,0.000000
C25-2-22,-121.176345,-0.000000,0.000000
C25-2-23,-92.453154,-0.000000,0.000000
C25-2-24,-74.387699,-0.000000,0.000000
C26-1,-90.296345,-0.000000,0.000000
C26-2,-103.238715,-0.000000,0.000000
C26-3,-110.288613,-0.000000,0.000000
C26-4,-111.529660,-0.000000,0.000000
C26-5,-114.062804,-0.000000,0.000000
C26-6,-108.073743,-0.000000,0.000000
C26-7,-103.445362,-0.000000,0.000000
C26-8,-7.351929,-0.000000,0.000000
C26-9,-72.494361,-0.000000,0.000000
C26-10,-133.770725,-0.000000,0.000000
