,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C3-15,-4.683805,-0.000000,0.000000
C3-16,0.022337,-0.000000,0.000000
C3-17,18.335071,-0.000000,0.000000
C3-18,10.766353,-0.000000,0.000000
C3-19,25.741656,-0.000000,0.000000
C3-20,24.826566,-0.000000,0.000000
C3-21,18.469004,-0.000000,0.000000
C3-22,13.348163,-0.000000,0.000000
C3-23,3.901238,-0.000000,0.000000
C3-24,14.030496,-0.000000,0.000000
C4-1,-18.038343,-0.000000,0.000000
C4-2,-17.261244,-0.000000,0.000000
C4-3,-16.907670,-0.000000,0.000000
C4-4,-16.574555,-0.000000,0.000000
C4-5,-16.558561,-0.000000,0.000000
C4-6,-16.547943,-0.000000,0.000000
C4-7,-16.884657,-0.000000,0.000000
C4-8,-19.154559,-0.000000,0.000000
C4-9,-18.525899,-0.000000,0.000000
C4-10,-41.220839,-0.000000,0.000000
C4-11,-5.910913,-0.000000,0.000000
C4-12,-20.989210,-0.000000,0.000000
C4-13,-10.860822,-0.000000,0.000000
C4-14,-17.542952,-0.000000,0.000000
C4-15,-17.822702,-0.000000,0.000000
C4-16,-18.103601,-0.000000,0.000000
C4-17,-16.268245,-0.000000,0.000000
C4-18,-24.142390,-0.000000,0.000000
C4-19,-20.173866,-0.000000,0.000000
C4-20,-19.326509,-0.000000,0.000000
C4-21,-16.618993,-0.000000,0.000000
C4-22,-16.549479,-0.000000,0.000000
C4-23,-19.938563,-0.000000,0.000000
C4-24,-19.818962,-0.000000,0.000000
C5-1,25.709410,-0.000000,0.000000
C5-2,26.067717,-0.000000,0.000000
C5-3,26.271737,-0.000000,0.000000
C5-4,26.337890,-0.000000,0.000000
C5-5,26.417416,-0.000000,0.000000
C5-6,26.397930,-0.000000,0.000000
C5-7,26.241603,-0.000000,0.000000
C5-8,13.820399,-0.000000,0.000000
C5-9,11.735385,-0.000000,0.000000
C5-10,-24.747127,-0.000000,0.000000
C5-11,13.694533,-0.000000,0.000000
C5-12,13.603932,-0.000000,0.000000
C5-13,4.002198,-0.000000,0.000000
C5-14,2.975367,-0.000000,0.000000
C5-15,-0.913221,-0.000000,0.000000
C5-16,2.138951,-0.000000,0.000000
C5-17,13.933205,-0.000000,0.000000
C5-18,9.603880,-0.000000,0.000000
C5-19,19.154485,-0.000000,0.000000
C5-20,18.502415,-0.000000,0.000000
C5-21,14.197798,-0.000000,0.000000
C5-22,10.807890,-0.000000,0.000000
C5-23,4.772170,-0.000000,0.000000
C5-24,11.246479,-0.000000,0.000000
C6-1,175.000000,-0.000000,0.000000
C6-2,175.000000,-0.000000,0.000000
C6-3,175.000000,-0.000000,0.000000
C6-4,175.000000,-0.000000,0.000000
C6-5,175.000000,-0.000000,0.000000
C6-6,175.000000,-0.000000,0.000000
C6-7,175.000000,-0.000000,0.000000
C6-8,108.068108,-0.000000,0.000000
C6-9,106.146147,-0.000000,0.000000
C6-10,-147.520267,-0.000000,0.000000
C6-11,175.000000,-0.000000,0.000000
C6-12,117.035803,-0.000000,0.000000
C6-13,113.877412,-0.000000,0.000000
C6-14,83.233017,-0.000000,0.000000
C6-15,64.175223,-0.000000,0.000000
C6-16,75.791197,-0.000000,0.000000
C6-17,140.588027,-0.000000,0.000000
C6-18,108.241086,-0.000000,0.000000
C6-19,174.732578,-0.000000,0.000000
C6-20,173.357576,-0.000000,0.000000
C6-21,159.119436,-0.000000,0.000000
C6-22,135.701652,-0.000000,0.000000
C6-23,83.462355,-0.000000,0.000000
C6-24,104.209939,-0.000000,0.000000
C7-1,92.546638,-0.000000,0.000000
C7-2,103.854936,-0.000000,0.000000
C7-3,108.924238,-0.000000,0.000000
C7-4,111.699958,-0.000000,0.000000
C7-5,114.574161,-0.000000,0.000000
C7-6,112.809075,-0.000000,0.000000
C7-7,109.339778,-0.000000,0.000000
C7-8,97.158545,-0.000000,0.000000
C7-9,26.872663,-0.000000,0.000000
C7-10,-209.452625,-0.000000,0.000000
C7-11,181.125223,-0.000000,0.000000
C7-12,-39.795025,-0.000000,0.000000
C7-13,26.570317,-0.000000,0.000000
C7-14,-33.702689,-0.000000,0.000000
C7-15,57.338083,-0.000000,0.000000
C7-16,-25.198133,-0.000000,0.000000
C7-17,12.714093,-0.000000,0.000000
C7-18,-38.430333,-0.000000,0.000000
C7-19,23.146982,-0.000000,0.000000
C7-20,17.805089,-0.000000,0.000000
C7-21,-25.832383,-0.000000,0.000000
C7-22,-50.588043,-0.000000,0.000000
C7-23,-88.212353,-0.000000,0.000000
C7-24,10.818380,-0.000000,0.000000
C8-1,-49.220880,-0.000000,0.000000
C8-2,-47.284971,-0.000000,0.000000
C8-3,-46.357844,-0.000000,0.000000
C8-4,-45.626753,-0.000000,0.000000
C8-5,-45.505413,-0.000000,0.000000
C8-6,-45.506500,-0.000000,0.000000
C8-7,-46.346536,-0.000000,0.000000
C8-8,-48.511092,-0.000000,0.000000
C8-9,-49.158294,-0.000000,0.000000
C8-10,-73.164211,-0.000000,0.000000
C8-11,-38.896045,-0.000000,0.000000
C8-12,-54.559599,-0.000000,0.000000
C8-13,-44.677019,-0.000000,0.000000
C8-14,-51.523022,-0.000000,0.000000
C8-15,-51.814477,-0.000000,0.000000
C8-16,-51.755927,-0.000000,0.000000
C8-17,-50.634585,-0.000000,0.000000
C8-18,-63.143972,-0.000000,0.000000
C8-19,-60.767349,-0.000000,0.000000
C8-20,-59.498607,-0.000000,0.000000
C8-21,-55.550344,-0.000000,0.000000
C8-22,-53.526068,-0.000000,0.000000
C8-23,-54.269787,-0.000000,0.000000
C8-24,-51.785744,-0.000000,0.000000
C9-1,6.619883,-0.000000,0.000000
C9-2,8.410053,-0.000000,0.000000
C9-3,9.334755,-0.000000,0.000000
C9-4,9.867100,-0.000000,0.000000
C9-5,10.097884,-0.000000,0.000000
C9-6,10.056810,-0.000000,0.000000
C9-7,9.278248,-0.000000,0.000000
C9-8,-9.968988,-0.000000,0.000000
C9-9,-14.428929,-0.000000,0.000000
C9-10,-73.899383,-0.000000,0.000000
C9-11,-12.768570,-0.000000,0.000000
C9-12,-14.721683,-0.000000,0.000000
C9-13,-28.969998,-0.000000,0.000000
C9-14,-31.261572,-0.000000,0.000000
C9-15,-37.297535,-0.000000,0.000000
C9-16,-32.265704,-0.000000,0.000000
C9-17,-14.638039,-0.000000,0.000000
C9-18,-26.654084,-0.000000,0.000000
C9-19,-13.206145,-0.000000,0.000000
C9-20,-13.716932,-0.000000,0.000000
C9-21,-18.884049,-0.000000,0.000000
C9-22,-22.129375,-0.000000,0.000000
C9-23,-29.038180,-0.000000,0.000000
C9-24,-16.640336,-0.000000,0.000000
C10-1,-31.599037,-0.000000,0.000000
C10-2,-29.111024,-0.000000,0.000000
C10-3,-27.852907,-0.000000,0.000000
C10-4,-27.055340,-0.000000,0.000000
C10-5,-26.782205,-0.000000,0.000000
C10-6,-26.823202,-0.000000,0.000000
C10-7,-27.904553,-0.000000,0.000000
C10-8,-40.132148,-0.000000,0.000000
C10-9,-44.561989,-0.000000,0.000000
C10-10,-83.453866,-0.000000,0.000000
C10-11,-46.926789,-0.000000,0.000000
C10-12,-48.092999,-0.000000,0.000000
C10-13,-58.146489,-0.000000,0.000000
C10-14,-59.474491,-0.000000,0.000000
C10-15,-63.384591,-0.000000,0.000000
C10-16,-59.708565,-0.000000,0.000000
C10-17,-49.226555,-0.000000,0.000000
C10-18,-62.074703,-0.000000,0.000000
C10-19,-55.449755,-0.000000,0.000000
C10-20,-55.327386,-0.000000,0.000000
C10-21,-57.351711,-0.000000,0.000000
C10-22,-57.149086,-0.000000,0.000000
C10-23,-58.323053,-0.000000,0.000000
C10-24,-47.503283,-0.000000,0.000000
C11-1,-52.673205,-0.000000,0.000000
C11-2,-50.715755,-0.000000,0.000000
C11-3,-49.746916,-0.000000,0.000000
C11-4,-49.074660,-0.000000,0.000000
C11-5,-48.896710,-0.000000,0.000000
C11-6,-48.916482,-0.000000,0.000000
C11-7,-49.766688,-0.000000,0.000000
C11-8,-49.588738,-0.000000,0.000000
C11-9,-51.743910,-0.000000,0.000000
C11-10,-53.958399,-0.000000,0.000000
C11-11,-55.718127,-0.000000,0.000000
C11-12,-56.706738,-0.000000,0.000000
C11-13,-57.121955,-0.000000,0.000000
C11-14,-57.398766,-0.000000,0.000000
C11-15,-57.418538,-0.000000,0.000000
C11-16,-56.845144,-0.000000,0.000000
C11-17,-58.051250,-0.000000,0.000000
C11-18,-65.881050,-0.000000,0.000000
C11-19,-68.570073,-0.000000,0.000000
C11-20,-67.858273,-0.000000,0.000000
C11-21,-65.762417,-0.000000,0.000000
C11-22,-62.460456,-0.000000,0.000000
C11-23,-57.991933,-0.000000,0.000000
C11-24,-53.997944,-0.000000,0.000000
C12-1-1,-93.936306,-0.000000,0.000000
C12-1-2,-91.377890,-0.000000,0.000000
C12-1-3,-90.153791,-0.000000,0.000000
C12-1-4,-89.185155,-0.000000,0.000000
C12-1-5,-89.026824,-0.000000,0.000000
C12-1-6,-89.027576,-0.000000,0.000000
C12-1-7,-90.137701,-0.000000,0.000000
C12-1-8,-75.595605,-0.000000,0.000000
C12-1-9,-64.077409,-0.000000,0.000000
C12-1-10,-45.433685,-0.000000,0.000000
C12-1-11,-46.696598,-0.000000,0.000000
C12-1-12,-56.788081,-0.000000,0.000000
C12-1-13,-77.472457,-0.000000,0.000000
C12-1-14,-50.286429,-0.000000,0.000000
C12-1-15,-54.624126,-0.000000,0.000000
C12-1-16,-68.540196,-0.000000,0.000000
C12-1-17,-89.958193,-0.000000,0.000000
C12-1-18,-101.307541,-0.000000,0.000000
C12-1-19,-108.996394,-0.000000,0.000000
C12-1-20,-107.070907,-0.000000,0.000000
C12-1-21,-99.424431,-0.000000,0.000000
C12-1-22,-92.915348,-0.000000,0.000000
C12-1-23,-85.434588,-0.000000,0.000000
C12-1-24,-85.643715,-0.000000,0.000000
C13-2-1,-30.793842,-0.000000,0.000000
C13-2-2,-28.717016,-0.000000,0.000000
C13-2-3,-27.646905,-0.000000,0.000000
C13-2-4,-27.023640,-0.000000,0.000000
C13-2-5,-26.760585,-0.000000,0.000000
C13-2-6,-26.806654,-0.000000,0.000000
C13-2-7,-27.709815,-0.000000,0.000000
C13-2-8,-29.030526,-0.000000,0.000000
C13-2-9,-21.652170,-0.000000,0.000000
C13-2-10,-27.239805,-0.000000,0.000000
C13-2-11,-19.043927,-0.000000,0.000000
C13-2-12,-8.193475,-0.000000,0.000000
C13-2-13,-57.792333,-0.000000,0.000000
C13-2-14,-22.833849,-0.000000,0.000000
C13-2-15,-32.742973,-0.000000,0.000000
C13-2-16,-41.569105,-0.000000,0.000000
C13-2-17,-47.507166,-0.000000,0.000000
C13-2-18,-54.698786,-0.000000,0.000000
C13-2-19,-53.377538,-0.000000,0.000000
C13-2-20,-53.617483,-0.000000,0.000000
C13-2-21,-56.300972,-0.000000,0.000000
C13-2-22,-54.991011,-0.000000,0.000000
C13-2-23,-51.890309,-0.000000,0.000000
C13-2-24,-42.223416,-0.000000,0.000000
C14-1,48.647800,-0.000000,0.000000
C14-2,52.940033,-0.000000,0.000000
C14-3,55.293220,-0.000000,0.000000
C14-4,56.279385,-0.000000,0.000000
C14-5,57.072203,-0.000000,0.000000
C14-6,56.892798,-0.000000,0.000000
C14-7,55.022499,-0.000000,0.000000
C14-8,32.171879,-0.000000,0.000000
C14-9,29.281558,-0.000000,0.000000
C14-10,-87.762829,-0.000000,0.000000
C14-11,24.167850,-0.000000,0.000000
C14-12,12.164050,-0.000000,0.000000
C14-13,-34.705359,-0.000000,0.000000
C14-14,-16.659604,-0.000000,0.000000
C14-15,-16.066001,-0.000000,0.000000
C14-16,-39.784726,-0.000000,0.000000
C14-17,-21.091654,-0.000000,0.000000
C14-18,-31.169434,-0.000000,0.000000
C14-19,-9.991997,-0.000000,0.000000
C14-20,-14.047878,-0.000000,0.000000
C14-21,-38.345716,-0.000000,0.000000
C14-22,-46.757843,-0.000000,0.000000
C14-23,-54.240464,-0.000000,0.000000
C14-24,-12.712638,-0.000000,0.000000
C15-1,56.252527,-0.000000,0.000000
C15-2,59.395050,-0.000000,0.000000
C15-3,61.149464,-0.000000,0.000000
C15-4,61.804183,-0.000000,0.000000
C15-5,62.440166,-0.000000,0.000000
C15-6,62.290052,-0.000000,0.000000
C15-7,60.919901,-0.000000,0.000000
C15-8,28.965300,-0.000000,0.000000
C15-9,36.687411,-0.000000,0.000000
C15-10,-107.697093,-0.000000,0.000000
C15-11,-12.765871,-0.000000,0.000000
C15-12,16.034640,-0.000000,0.000000
C15-13,-53.537442,-0.000000,0.000000
C15-14,-11.875102,-0.000000,0.000000
C15-15,-55.483333,-0.000000,0.000000
C15-16,-30.703401,-0.000000,0.000000
C15-17,-15.984846,-0.000000,0.000000
C15-18,-33.674464,-0.000000,0.000000
C15-19,-3.537270,-0.000000,0.000000
C15-20,-7.265641,-0.000000,0.000000
C15-21,-28.877007,-0.000000,0.000000
C15-22,-36.926558,-0.000000,0.000000
C15-23,-44.190263,-0.000000,0.000000
C15-24,-9.504003,-0.000000,0.000000
C16-1,-72.830154,-0.000000,0.000000
C16-2,-67.542488,-0.000000,0.000000
C16-3,-64.856518,-0.000000,0.000000
C16-4,-63.187397,-0.000000,0.000000
C16-5,-62.585532,-0.000000,0.000000
C16-6,-62.679888,-0.000000,0.000000
C16-7,-64.978355,-0.000000,0.000000
C16-8,-57.468063,-0.000000,0.000000
C16-9,-52.389443,-0.000000,0.000000
C16-10,-124.269648,-0.000000,0.000000
C16-11,-28.990013,-0.000000,0.000000
C16-12,-81.699230,-0.000000,0.000000
C16-13,-73.304340,-0.000000,0.000000
C16-14,-70.033598,-0.000000,0.000000
C16-15,-58.649082,-0.000000,0.000000
C16-16,-92.568665,-0.000000,0.000000
C16-17,-103.556993,-0.000000,0.000000
C16-18,-121.829980,-0.000000,0.000000
C16-19,-117.776435,-0.000000,0.000000
C16-20,-117.701587,-0.000000,0.000000
C16-21,-122.367372,-0.000000,0.000000
C16-22,-120.842179,-0.000000,0.000000
C16-23,-119.958842,-0.000000,0.000000
C16-24,-96.929941,-0.000000,0.000000
C17-1,-65.113042,-0.000000,0.000000
C17-2,-60.992077,-0.000000,0.000000
C17-3,-58.913728,-0.000000,0.000000
C17-4,-57.580952,-0.000000,0.000000
C17-5,-57.138240,-0.000000,0.000000
C17-6,-57.202871,-0.000000,0.000000
C17-7,-58.993799,-0.000000,0.000000
C17-8,-60.722030,-0.000000,0.000000
C17-9,-44.874144,-0.000000,0.000000
C17-10,-144.498507,-0.000000,0.000000
C17-11,-66.469552,-0.000000,0.000000
C17-12,-77.771439,-0.000000,0.000000
C17-13,-92.414730,-0.000000,0.000000
C17-14,-65.178389,-0.000000,0.000000
C17-15,-98.648936,-0.000000,0.000000
C17-16,-83.353134,-0.000000,0.000000
C17-17,-98.374716,-0.000000,0.000000
C17-18,-124.372031,-0.000000,0.000000
C17-19,-111.226317,-0.000000,0.000000
C17-20,-110.819120,-0.000000,0.000000
C17-21,-112.758731,-0.000000,0.000000
C17-22,-110.865604,-0.000000,0.000000
C17-23,-109.760116,-0.000000,0.000000
C17-24,-93.673887,-0.000000,0.000000
C18-1,37.729532,-0.000000,0.000000
C18-2,37.299252,-0.000000,0.000000
C18-3,37.119598,-0.000000,0.000000
C18-4,36.900764,-0.000000,0.000000
C18-5,36.920283,-0.000000,0.000000
C18-6,36.904816,-0.000000,0.000000
C18-7,37.090832,-0.000000,0.000000
C18-8,-25.558568,-0.000000,0.000000
C18-9,37.136405,-0.000000,0.000000
C18-10,-202.352654,-0.000000,0.000000
C18-11,-108.592436,-0.000000,0.000000
C18-12,19.088165,-0.000000,0.000000
C18-13,-142.480872,-0.000000,0.000000
C18-14,35.337689,-0.000000,0.000000
C18-15,-182.136975,-0.000000,0.000000
C18-16,-62.701057,-0.000000,0.000000
C18-17,-57.696992,-0.000000,0.000000
C18-18,-76.432485,-0.000000,0.000000
C18-19,-49.971053,-0.000000,0.000000
C18-20,-50.963155,-0.000000,0.000000
C18-21,-55.814487,-0.000000,0.000000
C18-22,-59.120334,-0.000000,0.000000
C18-23,-63.289535,-0.000000,0.000000
C18-24,-59.128800,-0.000000,0.000000
C19-1,-61.911886,-0.000000,0.000000
C19-2,-51.901707,-0.000000,0.000000
C19-3,-46.682897,-0.000000,0.000000
C19-4,-43.808777,-0.000000,0.000000
C19-5,-42.433612,-0.000000,0.000000
C19-6,-42.691906,-0.000000,0.000000
C19-7,-47.046688,-0.000000,0.000000
C19-8,0.262385,-0.000000,0.000000
C19-9,-60.244290,-0.000000,0.000000
C19-10,-9.679824,-0.000000,0.000000
C19-11,103.770273,-0.000000,0.000000
C19-12,-88.623345,-0.000000,0.000000
C19-13,34.471173,-0.000000,0.000000
C19-14,-122.030891,-0.000000,0.000000
C19-15,107.421892,-0.000000,0.000000
C19-16,-69.652334,-0.000000,0.000000
C19-17,-66.951654,-0.000000,0.000000
C19-18,-76.566928,-0.000000,0.000000
C19-19,-77.797379,-0.000000,0.000000
C19-20,-80.786309,-0.000000,0.000000
C19-21,-104.898600,-0.000000,0.000000
C19-22,-108.479689,-0.000000,0.000000
C19-23,-110.909771,-0.000000,0.000000
C19-24,-50.513779,-0.000000,0.000000
C20-1,24.022012,-0.000000,0.000000
C20-2,25.664083,-0.000000,0.000000
C20-3,26.563718,-0.000000,0.000000
C20-4,26.942316,-0.000000,0.000000
C20-5,27.244531,-0.000000,0.000000
C20-6,27.176265,-0.000000,0.000000
C20-7,26.460765,-0.000000,0.000000
C20-8,-19.778709,-0.000000,0.000000
C20-9,23.787355,-0.000000,0.000000
C20-10,-166.421143,-0.000000,0.000000
C20-11,-42.019405,-0.000000,0.000000
C20-12,12.111427,-0.000000,0.000000
C20-13,-108.536041,-0.000000,0.000000
C20-14,26.713624,-0.000000,0.000000
C20-15,-111.087233,-0.000000,0.000000
C20-16,-79.070145,-0.000000,0.000000
C20-17,-66.902012,-0.000000,0.000000
C20-18,-71.917168,-0.000000,0.000000
C20-19,-61.605699,-0.000000,0.000000
C20-20,-63.188136,-0.000000,0.000000
C20-21,-72.881836,-0.000000,0.000000
C20-22,-76.841225,-0.000000,0.000000
C20-23,-81.405022,-0.000000,0.000000
C20-24,-64.912366,-0.000000,0.000000
C21-1,-32.882526,-0.000000,0.000000
C21-2,-27.261110,-0.000000,0.000000
C21-3,-24.327981,-0.000000,0.000000
C21-4,-22.719085,-0.000000,0.000000
C21-5,-21.942606,-0.000000,0.000000
C21-6,-22.089085,-0.000000,0.000000
C21-7,-24.534663,-0.000000,0.000000
C21-8,13.921979,-0.000000,0.000000
C21-9,-31.974088,-0.000000,0.000000
C21-10,-23.574457,-0.000000,0.000000
C21-11,28.583982,-0.000000,0.000000
C21-12,-73.848226,-0.000000,0.000000
C21-13,-37.416131,-0.000000,0.000000
C21-14,-40.267116,-0.000000,0.000000
C21-15,13.954964,-0.000000,0.000000
C21-16,-34.986391,-0.000000,0.000000
C21-17,-47.457551,-0.000000,0.000000
C21-18,-86.129328,-0.000000,0.000000
C21-19,-53.157888,-0.000000,0.000000
C21-20,-54.896626,-0.000000,0.000000
C21-21,-68.753902,-0.000000,0.000000
C21-22,-70.950937,-0.000000,0.000000
C21-23,-72.545357,-0.000000,0.000000
C21-24,-38.265523,-0.000000,0.000000
C22-1,-49.915650,-0.000000,0.000000
C22-2,-44.554065,-0.000000,0.000000
C22-3,-41.780145,-0.000000,0.000000
C22-4,-40.195199,-0.000000,0.000000
C22-5,-39.496210,-0.000000,0.000000
C22-6,-39.621861,-0.000000,0.000000
C22-7,-41.953781,-0.000000,0.000000
C22-8,26.434598,-0.000000,0.000000
C22-9,-48.773329,-0.000000,0.000000
C22-10,65.534397,-0.000000,0.000000
C22-11,55.052618,-0.000000,0.000000
C22-12,-89.018694,-0.000000,0.000000
C22-13,18.165118,-0.000000,0.000000
C22-14,-59.634071,-0.000000,0.000000
C22-15,76.848491,-0.000000,0.000000
C22-16,4.617093,-0.000000,0.000000
C22-17,-16.000987,-0.000000,0.000000
C22-18,-56.350813,-0.000000,0.000000
C22-19,-25.278639,-0.000000,0.000000
C22-20,-26.344163,-0.000000,0.000000
C22-21,-36.445981,-0.000000,0.000000
C22-22,-36.711058,-0.000000,0.000000
C22-23,-35.970788,-0.000000,0.000000
C22-24,-6.850140,-0.000000,0.000000
C23-1,-143.660700,-0.000000,0.000000
C23-2,-130.612558,-0.000000,0.000000
C23-3,-123.890110,-0.000000,0.000000
C23-4,-119.972649,-0.000000,0.000000
C23-5,-118.321306,-0.000000,0.000000
C23-6,-118.610286,-0.000000,0.000000
C23-7,-124.284587,-0.000000,0.000000
C23-8,24.700664,-0.000000,0.000000
C23-9,-140.550839,-0.000000,0.000000
C23-10,-93.423259,-0.000000,0.000000
C23-11,17.295740,-0.000000,0.000000
C23-12,-176.632203,-0.000000,0.000000
C23-13,-54.182101,-0.000000,0.000000
C23-14,-47.813776,-0.000000,0.000000
C23-15,18.308320,-0.000000,0.000000
C23-16,-55.675997,-0.000000,0.000000
C23-17,-157.047194,-0.000000,0.000000
C23-18,-178.814319,-0.000000,0.000000
C23-19,-184.218132,-0.000000,0.000000
C23-20,-186.102348,-0.000000,0.000000
C23-21,-206.961871,-0.000000,0.000000
C23-22,-205.418316,-0.000000,0.000000
C23-23,-200.913250,-0.000000,0.000000
C23-24,-134.318588,-0.000000,0.000000
C24-1,73.810333,-0.000000,0.000000
C24-2,74.366502,-0.000000,0.000000
C24-3,81.637074,-0.000000,0.000000
C24-4,84.941249,-0.000000,0.000000
C24-5,74.898172,-0.000000,0.000000
C24-6,86.595550,-0.000000,0.000000
C24-7,74.636303,-0.000000,0.000000
C24-8,36.752547,-0.000000,0.000000
C24-9,38.442970,-0.000000,0.000000
C24-10,-136.306429,-0.000000,0.000000
C24-11,18.791824,-0.000000,0.000000
C24-12,49.628170,-0.000000,0.000000
C24-13,-7.981885,-0.000000,0.000000
C24-14,-2.125822,-0.000000,0.000000
C24-15,-58.370226,-0.000000,0.000000
C24-16,0.302728,-0.000000,0.000000
C24-17,63.660881,-0.000000,0.000000
C24-18,99.588328,-0.000000,0.000000
C24-19,153.832625,-0.000000,0.000000
C24-20,152.772887,-0.000000,0.000000
C24-21,149.811930,-0.000000,0.000000
C24-22,139.464427,-0.000000,0.000000
C24-23,49.121813,-0.000000,0.000000
C24-24,-13.542412,-0.000000,0.000000
C25-1-1,-57.421471,-0.000000,0.000000
C25-1-2,-49.563360,-0.000000,0.000000
C25-1-3,-49.435507,-0.000000,0.000000
C25-1-4,-48.847314,-0.000000,0.000000
C25-1-5,-42.163034,-0.000000,0.000000
C25-1-6,-48.919337,-0.000000,0.000000
C25-1-7,-45.752422,-0.000000,0.000000
C25-1-8,-2.375520,-0.000000,0.000000
C25-1-9,-71.396432,-0.000000,0.000000
C25-1-10,-104.992348,-0.000000,0.000000
C25-1-11,40.459320,-0.000000,0.000000
C25-1-12,-64.165742,-0.000000,0.000000
C25-1-13,-4.304538,-0.000000,0.000000
C25-1-14,-38.770069,-0.000000,0.000000
C25-1-15,32.747448,-0.000000,0.000000
C25-1-16,-57.712329,-0.000000,0.000000
C25-1-17,-99.082378,-0.000000,0.000000
C25-1-18,-103.046502,-0.000000,0.000000
C25-1-19,-102.789673,-0.000000,0.000000
C25-1-20,-104.028189,-0.000000,0.000000
C25-1-21,-121.708901,-0.000000,0.000000
C25-1-22,-124.726093,-0.000000,0.000000
C25-1-23,-142.200854,-0.000000,0.000000
C25-1-24,-56.288996,-0.000000,0.000000
C25-2-1,-57.421471,-0.000000,0.000000
C25-2-2,-49.563360,-0.000000,0.000000
C25-2-3,-49.435507,-0.000000,0.000000
C25-2-4,-48.847314,-0.000000,0.000000
C25-2-5,-42.163034,-0.000000,0.000000
C25-2-6,-48.919337,-0.000000,0.000000
C25-2-7,-45.752422,-0.000000,0.000000
C25-2-8,-2.375520,-0.000000,0.000000
C25-2-9,-71.396432,-0.000000,0.000000
C25-2-10,-104.992348,-0.000000,0.000000
C25-2-11,40.459320,-0.000000,0.000000
C25-2-12,-64.165742,-0.000000,0.000000
C25-2-13,-4.304538,-0.000000,0.000000
C25-2-14,-38.770069,-0.000000,0.000000
C25-2-15,32.747448,-0.000000,0.000000
C25-2-16,-57.712329,-0.000000,0.000000
C25-2-17,-99.082378,-0.000000,0.000000
C25-2-18,-103.046502,-0.000000,0.000000
C25-2-19,-102.789673,-0.000000,0.000000
C25-2-20,-104.028189,-0.000000,0.000000
C25-2-21,-121.708901,-0.000000,0.000000
C25-2-22,-124.726093,-0.000000,0.000000
C25-2-23,-142.200854,-0.000000,0.000000
C25-2-24,-56.288996,-0.000000,0.000000
C26-1,-92.546638,-0.000000,0.000000
C26-2,-103.854936,-0.000000,0.000000
C26-3,-108.924238,-0.000000,0.000000
C26-4,-111.699958,-0.000000,0.000000
C26-5,-114.574161,-0.000000,0.000000
C26-6,-112.809075,-0.000000,0.000000
C26-7,-109.339778,-0.000000,0.000000
C26-8,-157.758545,-0.000000,0.000000
C26-9,-26.872663,-0.000000,0.000000
