,hour,GeneratorDispatch
312_PV_1,21,0.000000
312_PV_1,22,0.000000
312_PV_1,23,0.000000
312_PV_1,24,0.000000
310_PV_2,1,0.000000
310_PV_2,2,0.000000
310_PV_2,3,0.000000
310_PV_2,4,0.000000
310_PV_2,5,0.000000
310_PV_2,6,0.000000
310_PV_2,7,0.000000
310_PV_2,8,7.725000
310_PV_2,9,26.635773
310_PV_2,10,0.000000
310_PV_2,11,36.508333
310_PV_2,12,0.000000
310_PV_2,13,33.166667
310_PV_2,14,31.833333
310_PV_2,15,31.433333
310_PV_2,16,24.891667
310_PV_2,17,6.583333
310_PV_2,18,0.000000
310_PV_2,19,0.000000
310_PV_2,20,0.000000
310_PV_2,21,0.000000
310_PV_2,22,0.000000
310_PV_2,23,0.000000
310_PV_2,24,0.000000
324_PV_2,1,0.000000
324_PV_2,2,0.000000
324_PV_2,3,0.000000
324_PV_2,4,0.000000
324_PV_2,5,0.000000
324_PV_2,6,0.000000
324_PV_2,7,0.000000
324_PV_2,8,7.375000
324_PV_2,9,28.608333
324_PV_2,10,33.266667
324_PV_2,11,33.275000
324_PV_2,12,33.941667
324_PV_2,13,0.000000
324_PV_2,14,0.000000
324_PV_2,15,0.000000
324_PV_2,16,27.966667
324_PV_2,17,10.166667
324_PV_2,18,0.000000
324_PV_2,19,0.000000
324_PV_2,20,0.000000
324_PV_2,21,0.000000
324_PV_2,22,0.000000
324_PV_2,23,0.000000
324_PV_2,24,0.000000
324_PV_3,1,0.000000
324_PV_3,2,0.000000
324_PV_3,3,0.000000
324_PV_3,4,0.000000
324_PV_3,5,0.000000
324_PV_3,6,0.000000
324_PV_3,7,0.000000
324_PV_3,8,6.875000
324_PV_3,9,28.616667
324_PV_3,10,33.875000
324_PV_3,11,34.416667
324_PV_3,12,33.966667
324_PV_3,13,0.000000
324_PV_3,14,33.116667
324_PV_3,15,0.000000
324_PV_3,16,27.983333
324_PV_3,17,8.725000
324_PV_3,18,0.000000
324_PV_3,19,0.000000
324_PV_3,20,0.000000
324_PV_3,21,0.000000
324_PV_3,22,0.000000
324_PV_3,23,0.000000
324_PV_3,24,0.000000
319_PV_1,1,0.000000
319_PV_1,2,0.000000
319_PV_1,3,0.000000
319_PV_1,4,0.000000
319_PV_1,5,0.000000
319_PV_1,6,0.000000
319_PV_1,7,0.000000
319_PV_1,8,30.358333
319_PV_1,9,0.000000
319_PV_1,10,0.000000
319_PV_1,11,125.341667
319_PV_1,12,0.000000
319_PV_1,13,131.100000
319_PV_1,14,138.516667
319_PV_1,15,134.141667
319_PV_1,16,106.183333
319_PV_1,17,24.833333
319_PV_1,18,0.000000
319_PV_1,19,0.000000
319_PV_1,20,0.000000
319_PV_1,21,0.000000
319_PV_1,22,0.000000
319_PV_1,23,0.000000
319_PV_1,24,0.000000
308_RTPV_1,1,0.000000
308_RTPV_1,2,0.000000
308_RTPV_1,3,0.000000
308_RTPV_1,4,0.000000
308_RTPV_1,5,0.000000
308_RTPV_1,6,0.000000
308_RTPV_1,7,0.000000
308_RTPV_1,8,1.416667
308_RTPV_1,9,0.000000
308_RTPV_1,10,52.183333
308_RTPV_1,11,0.000000
308_RTPV_1,12,0.000000
308_RTPV_1,13,71.583333
308_RTPV_1,14,64.541667
308_RTPV_1,15,52.058333
308_RTPV_1,16,30.650000
308_RTPV_1,17,3.608333
308_RTPV_1,18,0.000000
308_RTPV_1,19,0.000000
308_RTPV_1,20,0.000000
308_RTPV_1,21,0.000000
308_RTPV_1,22,0.000000
308_RTPV_1,23,0.000000
308_RTPV_1,24,0.000000
313_RTPV_1,1,0.000000
313_RTPV_1,2,0.000000
313_RTPV_1,3,0.000000
313_RTPV_1,4,0.000000
313_RTPV_1,5,0.000000
313_RTPV_1,6,0.000000
313_RTPV_1,7,0.000000
313_RTPV_1,8,2.033333
313_RTPV_1,9,0.000000
313_RTPV_1,10,0.000000
313_RTPV_1,11,67.575000
313_RTPV_1,12,0.000000
313_RTPV_1,13,68.183333
313_RTPV_1,14,0.000000
313_RTPV_1,15,53.566667
313_RTPV_1,16,32.450000
313_RTPV_1,17,3.358333
313_RTPV_1,18,0.000000
313_RTPV_1,19,0.000000
313_RTPV_1,20,0.000000
313_RTPV_1,21,0.000000
313_RTPV_1,22,0.000000
313_RTPV_1,23,0.000000
313_RTPV_1,24,0.000000
313_RTPV_2,1,0.000000
313_RTPV_2,2,0.000000
313_RTPV_2,3,0.000000
313_RTPV_2,4,0.000000
313_RTPV_2,5,0.000000
313_RTPV_2,6,0.000000
313_RTPV_2,7,0.000000
313_RTPV_2,8,1.316667
313_RTPV_2,9,0.000000
313_RTPV_2,10,31.008333
313_RTPV_2,11,0.000000
313_RTPV_2,12,44.116667
313_RTPV_2,13,0.000000
313_RTPV_2,14,41.683333
313_RTPV_2,15,33.141667
313_RTPV_2,16,19.108333
313_RTPV_2,17,1.783333
313_RTPV_2,18,0.000000
313_RTPV_2,19,0.000000
313_RTPV_2,20,0.000000
313_RTPV_2,21,0.000000
313_RTPV_2,22,0.000000
313_RTPV_2,23,0.000000
313_RTPV_2,24,0.000000
313_RTPV_3,1,0.000000
313_RTPV_3,2,0.000000
313_RTPV_3,3,0.000000
313_RTPV_3,4,0.000000
313_RTPV_3,5,0.000000
313_RTPV_3,6,0.000000
313_RTPV_3,7,0.000000
313_RTPV_3,8,0.958333
313_RTPV_3,9,0.000000
313_RTPV_3,10,0.000000
313_RTPV_3,11,0.000000
313_RTPV_3,12,41.250000
313_RTPV_3,13,0.000000
313_RTPV_3,14,39.516667
313_RTPV_3,15,29.641667
313_RTPV_3,16,16.158333
313_RTPV_3,17,1.633333
313_RTPV_3,18,0.000000
313_RTPV_3,19,0.000000
313_RTPV_3,20,0.000000
313_RTPV_3,21,0.000000
313_RTPV_3,22,0.000000
313_RTPV_3,23,0.000000
313_RTPV_3,24,0.000000
313_RTPV_4,1,0.000000
313_RTPV_4,2,0.000000
313_RTPV_4,3,0.000000
313_RTPV_4,4,0.000000
313_RTPV_4,5,0.000000
313_RTPV_4,6,0.000000
313_RTPV_4,7,0.000000
313_RTPV_4,8,0.891667
313_RTPV_4,9,0.000000
313_RTPV_4,10,27.950000
313_RTPV_4,11,0.000000
313_RTPV_4,12,37.941667
313_RTPV_4,13,0.000000
313_RTPV_4,14,0.000000
313_RTPV_4,15,29.550000
313_RTPV_4,16,18.333333
313_RTPV_4,17,1.908333
313_RTPV_4,18,0.000000
313_RTPV_4,19,0.000000
313_RTPV_4,20,0.000000
313_RTPV_4,21,0.000000
313_RTPV_4,22,0.000000
313_RTPV_4,23,0.000000
313_RTPV_4,24,0.000000
313_RTPV_5,1,0.000000
313_RTPV_5,2,0.000000
313_RTPV_5,3,0.000000
313_RTPV_5,4,0.000000
313_RTPV_5,5,0.000000
313_RTPV_5,6,0.000000
313_RTPV_5,7,0.000000
313_RTPV_5,8,1.275000
313_RTPV_5,9,0.000000
313_RTPV_5,10,30.308333
313_RTPV_5,11,0.000000
313_RTPV_5,12,41.550000
313_RTPV_5,13,40.708333
313_RTPV_5,14,0.000000
313_RTPV_5,15,27.166667
313_RTPV_5,16,14.075000
313_RTPV_5,17,0.791667
313_RTPV_5,18,0.000000
313_RTPV_5,19,0.000000
313_RTPV_5,20,0.000000
313_RTPV_5,21,0.000000
313_RTPV_5,22,0.000000
313_RTPV_5,23,0.000000
313_RTPV_5,24,0.000000
313_RTPV_6,1,0.000000
313_RTPV_6,2,0.000000
313_RTPV_6,3,0.000000
313_RTPV_6,4,0.000000
313_RTPV_6,5,0.000000
313_RTPV_6,6,0.000000
313_RTPV_6,7,0.000000
313_RTPV_6,8,0.816667
313_RTPV_6,9,0.000000
313_RTPV_6,10,32.475000
313_RTPV_6,11,40.808333
313_RTPV_6,12,44.591667
313_RTPV_6,13,43.383333
313_RTPV_6,14,40.366667
313_RTPV_6,15,32.233333
313_RTPV_6,16,18.258333
313_RTPV_6,17,2.658333
313_RTPV_6,18,0.000000
313_RTPV_6,19,0.000000
313_RTPV_6,20,0.000000
313_RTPV_6,21,0.000000
313_RTPV_6,22,0.000000
313_RTPV_6,23,0.000000
313_RTPV_6,24,0.000000
313_RTPV_7,1,0.000000
313_RTPV_7,2,0.000000
313_RTPV_7,3,0.000000
313_RTPV_7,4,0.000000
313_RTPV_7,5,0.000000
313_RTPV_7,6,0.000000
313_RTPV_7,7,0.000000
313_RTPV_7,8,1.416667
313_RTPV_7,9,0.000000
313_RTPV_7,10,0.000000
313_RTPV_7,11,0.000000
313_RTPV_7,12,43.083333
313_RTPV_7,13,42.808333
313_RTPV_7,14,39.308333
313_RTPV_7,15,30.891667
313_RTPV_7,16,17.900000
313_RTPV_7,17,1.933333
313_RTPV_7,18,0.000000
313_RTPV_7,19,0.000000
313_RTPV_7,20,0.000000
313_RTPV_7,21,0.000000
313_RTPV_7,22,0.000000
313_RTPV_7,23,0.000000
313_RTPV_7,24,0.000000
313_RTPV_8,1,0.000000
313_RTPV_8,2,0.000000
313_RTPV_8,3,0.000000
313_RTPV_8,4,0.000000
313_RTPV_8,5,0.000000
313_RTPV_8,6,0.000000
313_RTPV_8,7,0.000000
313_RTPV_8,8,1.308333
313_RTPV_8,9,0.000000
313_RTPV_8,10,0.000000
313_RTPV_8,11,0.000000
313_RTPV_8,12,41.541667
313_RTPV_8,13,41.150000
313_RTPV_8,14,38.691667
313_RTPV_8,15,30.550000
313_RTPV_8,16,17.141667
313_RTPV_8,17,1.666667
313_RTPV_8,18,0.000000
313_RTPV_8,19,0.000000
313_RTPV_8,20,0.000000
313_RTPV_8,21,0.000000
313_RTPV_8,22,0.000000
313_RTPV_8,23,0.000000
313_RTPV_8,24,0.000000
313_RTPV_9,1,0.000000
313_RTPV_9,2,0.000000
313_RTPV_9,3,0.000000
313_RTPV_9,4,0.000000
313_RTPV_9,5,0.000000
313_RTPV_9,6,0.000000
313_RTPV_9,7,0.000000
313_RTPV_9,8,1.850000
313_RTPV_9,9,0.000000
313_RTPV_9,10,0.000000
313_RTPV_9,11,41.700000
313_RTPV_9,12,44.925000
313_RTPV_9,13,44.050000
313_RTPV_9,14,39.916667
313_RTPV_9,15,32.858333
313_RTPV_9,16,19.350000
313_RTPV_9,17,2.250000
313_RTPV_9,18,0.000000
313_RTPV_9,19,0.000000
313_RTPV_9,20,0.000000
313_RTPV_9,21,0.000000
313_RTPV_9,22,0.000000
313_RTPV_9,23,0.000000
313_RTPV_9,24,0.000000
313_RTPV_10,1,0.000000
313_RTPV_10,2,0.000000
313_RTPV_10,3,0.000000
313_RTPV_10,4,0.000000
313_RTPV_10,5,0.000000
313_RTPV_10,6,0.000000
313_RTPV_10,7,0.000000
313_RTPV_10,8,1.266667
313_RTPV_10,9,0.000000
313_RTPV_10,10,0.000000
313_RTPV_10,11,42.250000
313_RTPV_10,12,44.466667
313_RTPV_10,13,44.575000
313_RTPV_10,14,41.600000
313_RTPV_10,15,31.883333
313_RTPV_10,16,17.183333
313_RTPV_10,17,1.233333
313_RTPV_10,18,0.000000
313_RTPV_10,19,0.000000
313_RTPV_10,20,0.000000
313_RTPV_10,21,0.000000
313_RTPV_10,22,0.000000
313_RTPV_10,23,0.000000
313_RTPV_10,24,0.000000
313_RTPV_11,1,0.000000
313_RTPV_11,2,0.000000
313_RTPV_11,3,0.000000
313_RTPV_11,4,0.000000
313_RTPV_11,5,0.000000
313_RTPV_11,6,0.000000
313_RTPV_11,7,0.000000
313_RTPV_11,8,1.541667
313_RTPV_11,9,0.000000
313_RTPV_11,10,0.000000
313_RTPV_11,11,0.000000
313_RTPV_11,12,39.267434
313_RTPV_11,13,0.000000
313_RTPV_11,14,37.391667
313_RTPV_11,15,29.691667
313_RTPV_11,16,16.675000
313_RTPV_11,17,2.116667
313_RTPV_11,18,0.000000
313_RTPV_11,19,0.000000
313_RTPV_11,20,0.000000
313_RTPV_11,21,0.000000
313_RTPV_11,22,0.000000
313_RTPV_11,23,0.000000
313_RTPV_11,24,0.000000
313_RTPV_12,1,0.000000
313_RTPV_12,2,0.000000
313_RTPV_12,3,0.000000
313_RTPV_12,4,0.000000
313_RTPV_12,5,0.000000
313_RTPV_12,6,0.000000
313_RTPV_12,7,0.000000
313_RTPV_12,8,0.858333
313_RTPV_12,9,0.000000
313_RTPV_12,10,0.000000
313_RTPV_12,11,0.000000
313_RTPV_12,12,0.000000
313_RTPV_12,13,0.000000
313_RTPV_12,14,16.733333
313_RTPV_12,15,13.558333
313_RTPV_12,16,7.683333
313_RTPV_12,17,0.766667
313_RTPV_12,18,0.000000
313_RTPV_12,19,0.000000
313_RTPV_12,20,0.000000
313_RTPV_12,21,0.000000
313_RTPV_12,22,0.000000
313_RTPV_12,23,0.000000
313_RTPV_12,24,0.000000
320_RTPV_1,1,0.000000
320_RTPV_1,2,0.000000
320_RTPV_1,3,0.000000
320_RTPV_1,4,0.000000
320_RTPV_1,5,0.000000
320_RTPV_1,6,0.000000
320_RTPV_1,7,0.000000
320_RTPV_1,8,0.841667
320_RTPV_1,9,0.000000
320_RTPV_1,10,0.000000
320_RTPV_1,11,18.850000
320_RTPV_1,12,20.100000
320_RTPV_1,13,20.500000
320_RTPV_1,14,18.816667
320_RTPV_1,15,0.000000
320_RTPV_1,16,8.333333
320_RTPV_1,17,0.866667
320_RTPV_1,18,0.000000
320_RTPV_1,19,0.000000
320_RTPV_1,20,0.000000
320_RTPV_1,21,0.000000
320_RTPV_1,22,0.000000
320_RTPV_1,23,0.000000
320_RTPV_1,24,0.000000
320_RTPV_2,1,0.000000
320_RTPV_2,2,0.000000
320_RTPV_2,3,0.000000
320_RTPV_2,4,0.000000
320_RTPV_2,5,0.000000
320_RTPV_2,6,0.000000
320_RTPV_2,7,0.000000
320_RTPV_2,8,0.866667
320_RTPV_2,9,0.000000
320_RTPV_2,10,0.000000
320_RTPV_2,11,0.000000
320_RTPV_2,12,20.475000
320_RTPV_2,13,0.000000
320_RTPV_2,14,18.183333
320_RTPV_2,15,14.483333
320_RTPV_2,16,8.250000
320_RTPV_2,17,0.908333
320_RTPV_2,18,0.000000
320_RTPV_2,19,0.000000
320_RTPV_2,20,0.000000
320_RTPV_2,21,0.000000
320_RTPV_2,22,0.000000
320_RTPV_2,23,0.000000
320_RTPV_2,24,0.000000
320_RTPV_3,1,0.000000
320_RTPV_3,2,0.000000
320_RTPV_3,3,0.000000
320_RTPV_3,4,0.000000
320_RTPV_3,5,0.000000
320_RTPV_3,6,0.000000
320_RTPV_3,7,0.000000
320_RTPV_3,8,0.975000
320_RTPV_3,9,0.000000
320_RTPV_3,10,0.000000
320_RTPV_3,11,18.516667
320_RTPV_3,12,20.300000
320_RTPV_3,13,0.000000
320_RTPV_3,14,18.525000
320_RTPV_3,15,14.400000
320_RTPV_3,16,8.241667
320_RTPV_3,17,1.150000
320_RTPV_3,18,0.000000
320_RTPV_3,19,0.000000
320_RTPV_3,20,0.000000
320_RTPV_3,21,0.000000
320_RTPV_3,22,0.000000
320_RTPV_3,23,0.000000
320_RTPV_3,24,0.000000
313_RTPV_13,1,0.000000
313_RTPV_13,2,0.000000
313_RTPV_13,3,0.000000
313_RTPV_13,4,0.000000
313_RTPV_13,5,0.000000
313_RTPV_13,6,0.000000
313_RTPV_13,7,0.000000
313_RTPV_13,8,0.725000
313_RTPV_13,9,0.000000
313_RTPV_13,10,0.000000
313_RTPV_13,11,0.000000
313_RTPV_13,12,0.000000
313_RTPV_13,13,0.000000
313_RTPV_13,14,16.525000
313_RTPV_13,15,13.483333
313_RTPV_13,16,7.425000
313_RTPV_13,17,0.883333
313_RTPV_13,18,0.000000
313_RTPV_13,19,0.000000
313_RTPV_13,20,0.000000
313_RTPV_13,21,0.000000
313_RTPV_13,22,0.000000
313_RTPV_13,23,0.000000
313_RTPV_13,24,0.000000
320_RTPV_4,1,0.000000
320_RTPV_4,2,0.000000
320_RTPV_4,3,0.000000
320_RTPV_4,4,0.000000
320_RTPV_4,5,0.000000
320_RTPV_4,6,0.000000
320_RTPV_4,7,0.000000
320_RTPV_4,8,0.800000
320_RTPV_4,9,0.000000
320_RTPV_4,10,0.000000
320_RTPV_4,11,0.000000
320_RTPV_4,12,17.608333
320_RTPV_4,13,0.000000
320_RTPV_4,14,15.233333
320_RTPV_4,15,13.041667
320_RTPV_4,16,7.366667
320_RTPV_4,17,0.900000
320_RTPV_4,18,0.000000
320_RTPV_4,19,0.000000
320_RTPV_4,20,0.000000
320_RTPV_4,21,0.000000
320_RTPV_4,22,0.000000
320_RTPV_4,23,0.000000
320_RTPV_4,24,0.000000
320_RTPV_5,1,0.000000
320_RTPV_5,2,0.000000
320_RTPV_5,3,0.000000
320_RTPV_5,4,0.000000
320_RTPV_5,5,0.000000
320_RTPV_5,6,0.000000
320_RTPV_5,7,0.000000
320_RTPV_5,8,0.658333
320_RTPV_5,9,0.000000
320_RTPV_5,10,0.000000
320_RTPV_5,11,16.525000
320_RTPV_5,12,17.141667
320_RTPV_5,13,0.000000
320_RTPV_5,14,0.000000
320_RTPV_5,15,11.475000
320_RTPV_5,16,6.341667
320_RTPV_5,17,0.558333
320_RTPV_5,18,0.000000
320_RTPV_5,19,0.000000
320_RTPV_5,20,0.000000
320_RTPV_5,21,0.000000
320_RTPV_5,22,0.000000
320_RTPV_5,23,0.000000
320_RTPV_5,24,0.000000
320_RTPV_6,1,0.000000
320_RTPV_6,2,0.000000
320_RTPV_6,3,0.000000
320_RTPV_6,4,0.000000
320_RTPV_6,5,0.000000
320_RTPV_6,6,0.000000
320_RTPV_6,7,0.000000
320_RTPV_6,8,0.366667
320_RTPV_6,9,0.000000
320_RTPV_6,10,0.000000
320_RTPV_6,11,6.300000
320_RTPV_6,12,6.791667
320_RTPV_6,13,0.000000
320_RTPV_6,14,0.000000
320_RTPV_6,15,4.800000
320_RTPV_6,16,2.725000
320_RTPV_6,17,0.225000
320_RTPV_6,18,0.000000
320_RTPV_6,19,0.000000
320_RTPV_6,20,0.000000
320_RTPV_6,21,0.000000
320_RTPV_6,22,0.000000
320_RTPV_6,23,0.000000
320_RTPV_6,24,0.000000
309_WIND_1,1,76.551961
309_WIND_1,2,46.233333
309_WIND_1,3,53.675000
309_WIND_1,4,58.075000
309_WIND_1,5,77.883333
309_WIND_1,6,83.050000
309_WIND_1,7,70.291667
309_WIND_1,8,74.325000
309_WIND_1,9,0.000000
309_WIND_1,10,57.025000
309_WIND_1,11,0.000000
309_WIND_1,12,61.541667
309_WIND_1,13,80.083333
309_WIND_1,14,76.345951
309_WIND_1,15,65.100000
309_WIND_1,16,63.816667
309_WIND_1,17,71.983333
309_WIND_1,18,91.225000
309_WIND_1,19,65.866667
309_WIND_1,20,34.358333
309_WIND_1,21,31.883333
309_WIND_1,22,23.475000
309_WIND_1,23,26.525000
309_WIND_1,24,32.933333
317_WIND_1,1,716.525000
317_WIND_1,2,659.983333
317_WIND_1,3,611.683333
317_WIND_1,4,629.666667
317_WIND_1,5,627.233333
317_WIND_1,6,621.941390
317_WIND_1,7,587.516667
317_WIND_1,8,563.541667
317_WIND_1,9,564.850000
317_WIND_1,10,547.516667
317_WIND_1,11,0.000000
317_WIND_1,12,0.000000
317_WIND_1,13,14.229643
317_WIND_1,14,296.891667
317_WIND_1,15,0.000000
317_WIND_1,16,318.866667
317_WIND_1,17,452.591667
317_WIND_1,18,647.200000
317_WIND_1,19,446.058333
317_WIND_1,20,378.325000
317_WIND_1,21,368.008333
317_WIND_1,22,151.308333
317_WIND_1,23,18.025000
317_WIND_1,24,7.325000
303_WIND_1,1,416.947795
303_WIND_1,2,401.792956
303_WIND_1,3,412.140295
303_WIND_1,4,206.400000
303_WIND_1,5,284.233333
303_WIND_1,6,431.696367
303_WIND_1,7,417.147110
303_WIND_1,8,280.456351
303_WIND_1,9,366.080306
303_WIND_1,10,45.626332
303_WIND_1,11,491.571264
303_WIND_1,12,583.671850
303_WIND_1,13,668.641864
303_WIND_1,14,0.000000
303_WIND_1,15,357.464215
303_WIND_1,16,13.131672
303_WIND_1,17,385.941667
303_WIND_1,18,285.575000
303_WIND_1,19,302.075000
303_WIND_1,20,197.041667
303_WIND_1,21,155.250000
303_WIND_1,22,131.166667
303_WIND_1,23,115.250000
303_WIND_1,24,109.266667
